class,age,male,female
0,0 to 1,4137.29,3829.18
1,1 to 5,16520.16,15263.39
10,10 to 15,21418.4,19922.4
15,15 to 20,21342.54,20545.08
20,20 to 25,20363.07,19805.38
25,25 to 30,20512.95,19087.93
30,30 to 35,17916.6,16248.75
35,35 to 40,15493.36,13870.74
40,40 to 45,12829.35,11195.65
45,45 to 50,11103.17,9364.8
5,5 to 10,21832.53,20026.3
50,50 to 55,8618.22,7326.31
55,55 to 60,6513.96,5084.67
60,60 to 65,4541.79,3725.3
65,65 to 70,2791.33,2513.6
70,70 to 75,1808.1,1712.3
75,75 to 80,1227.38,1155.6
80,80 and over,1149.33,1281.45
