class,age,male,female
0,0 to 1,2155.4,2017.67
1,1 to 5,8606.49,8042.59
10,10 to 15,10064.54,9179.92
15,15 to 20,8731.33,7371.95
20,20 to 25,7867.21,7963.62
25,25 to 30,8491.28,8215.08
30,30 to 35,7582.79,7230.88
35,35 to 40,6829.63,6428.3
40,40 to 45,5701.98,5305
45,45 to 50,5230.7,4664.96
5,5 to 10,11402.13,10481.2
50,50 to 55,4262.91,4064.89
55,55 to 60,3388.15,2861.03
60,60 to 65,2516.6,2418.49
65,65 to 70,1626.63,1538.71
70,70 to 75,1161.65,1226.25
75,75 to 80,773.66,706.83
80,80 and over,632.49,757.9
