class,age,male,female
0,0 to 1,3991.34,3699.56
1,1 to 5,15937.34,14746.65
10,10 to 15,18990.29,17282.17
15,15 to 20,18092.62,16254.09
20,20 to 25,16219.47,16237.46
25,25 to 30,17096.47,15788.9
30,30 to 35,14655.15,13778.22
35,35 to 40,13744.39,12701.32
40,40 to 45,11168.83,10548.98
45,45 to 50,10047.36,9289.23
5,5 to 10,20361.01,18724.96
50,50 to 55,7836,7439.05
55,55 to 60,6476.17,5425.45
60,60 to 65,4288.74,4269.89
65,65 to 70,2858.86,3073.34
70,70 to 75,1905.42,2204.48
75,75 to 80,1413.21,1522.86
80,80 and over,1186.76,1473.16
