class,age,male,female
0,0 to 1,668.21,619.23
1,1 to 5,2668.16,2468.29
10,10 to 15,3868.43,3505.74
15,15 to 20,3921.96,3799.59
20,20 to 25,3868.06,3953.8
25,25 to 30,4222,4143.93
30,30 to 35,4056.66,3793.77
35,35 to 40,3695.5,3420.98
40,40 to 45,3126.11,2836.28
45,45 to 50,2863.89,2575.12
5,5 to 10,3545.22,3305.49
50,50 to 55,2311.96,2174.32
55,55 to 60,1872.55,1705.93
60,60 to 65,1488.3,1414.3
65,65 to 70,1017.4,949.89
70,70 to 75,638.84,588.65
75,75 to 80,426.68,374.51
80,80 and over,328.29,347.01
