class,age,male,female
0,0 to 1,1273.82,1187.02
1,1 to 5,5086.34,4731.54
10,10 to 15,7304.98,6729.08
15,15 to 20,7095.88,6944.08
20,20 to 25,6773.07,7097.39
25,25 to 30,7416.86,7178.38
30,30 to 35,6791.36,6251.64
35,35 to 40,6118.95,5631.1
40,40 to 45,5038.96,4527.74
45,45 to 50,4608.14,4168.62
5,5 to 10,6749.42,6296.61
50,50 to 55,3697.22,3510.11
55,55 to 60,3069.89,2631.17
60,60 to 65,2280.64,2147.44
65,65 to 70,1555.92,1421.96
70,70 to 75,947.38,895.62
75,75 to 80,627.23,553.3
80,80 and over,488.87,515.31
