class,age,male,female
0,0 to 1,513.91,475.57
1,1 to 5,2052.04,1895.67
10,10 to 15,2291.79,2082.07
15,15 to 20,2188.27,1909.01
20,20 to 25,1936.09,1997.09
25,25 to 30,2004.7,1884.11
30,30 to 35,1715.43,1561.23
35,35 to 40,1523.75,1415.32
40,40 to 45,1251.39,1214.13
45,45 to 50,1134.32,1072.8
5,5 to 10,2443.57,2273.18
50,50 to 55,922.54,857.25
55,55 to 60,719.19,628.84
60,60 to 65,468.51,490.68
65,65 to 70,325.09,350.87
70,70 to 75,199.88,257.5
75,75 to 80,147.71,173.23
80,80 and over,127.59,170.7
