class,age,male,female
0,0 to 1,376.12,352.3
1,1 to 5,1501.85,1404.27
10,10 to 15,1766.18,1611.94
15,15 to 20,1536.38,1301.89
20,20 to 25,1388.15,1404.23
25,25 to 30,1497.7,1448.34
30,30 to 35,1336.37,1275.24
35,35 to 40,1206.3,1135.55
40,40 to 45,1007.69,937.95
45,45 to 50,925.91,825.83
5,5 to 10,1993.9,1832.93
50,50 to 55,753.09,717.96
55,55 to 60,598.82,506.14
60,60 to 65,443.54,425.97
65,65 to 70,286.43,271.24
70,70 to 75,204.17,215.29
75,75 to 80,135.9,124.22
80,80 and over,110.61,132.02
