class,age,male,female
0,0 to 1,4970.82,4626.05
1,1 to 5,19848.42,18439.76
10,10 to 15,23554.75,22040
15,15 to 20,20990.36,19238.03
20,20 to 25,19440.73,19459.62
25,25 to 30,20088.31,19119.51
30,30 to 35,17824.92,16598.86
35,35 to 40,15906.51,14691.01
40,40 to 45,13288.8,12282.06
45,45 to 50,11592.28,10859.95
5,5 to 10,24936.34,23145.52
50,50 to 55,9944.41,9289.65
55,55 to 60,7806.75,6584.32
60,60 to 65,6020.51,5766.76
65,65 to 70,3927.89,3732.52
70,70 to 75,2667.82,2861.57
75,75 to 80,1860.63,1832.33
80,80 and over,1712.4,2096.51
