class,age,male,female
0,0 to 1,983.14,913.06
1,1 to 5,3925.67,3639.51
10,10 to 15,5229.13,4782.19
15,15 to 20,5188.92,4545.14
20,20 to 25,4970.63,4877.82
25,25 to 30,5248.94,5010.61
30,30 to 35,4663.64,4378
35,35 to 40,4365.47,3940.92
40,40 to 45,3626.06,3209.04
45,45 to 50,3277.95,2873.56
5,5 to 10,5135.65,4788.02
50,50 to 55,2602.44,2408.76
55,55 to 60,2162.89,1771.21
60,60 to 65,1551.73,1557.21
65,65 to 70,1035.13,1084.41
70,70 to 75,658.88,758.71
75,75 to 80,430.64,471.45
80,80 and over,360.11,463.27
