class,age,male,female
0,0 to 1,511.29,478.96
1,1 to 5,2041.57,1909.16
10,10 to 15,2432.27,2224.56
15,15 to 20,2136.06,1831.52
20,20 to 25,1938.77,1959.23
25,25 to 30,2088.43,2018.71
30,30 to 35,1861.54,1777.69
35,35 to 40,1687.56,1586.53
40,40 to 45,1408.73,1312.14
45,45 to 50,1294.31,1157.35
5,5 to 10,2716.08,2498.85
50,50 to 55,1049.31,1000.75
55,55 to 60,834.66,709.03
60,60 to 65,615.95,594.3
65,65 to 70,398.01,379.84
70,70 to 75,282.34,297.98
75,75 to 80,187.14,172.86
80,80 and over,152.43,181.61
