class,age,male,female
0,0 to 1,1200.66,1113.7
1,1 to 5,4794.24,4439.28
10,10 to 15,5658.09,5103.26
15,15 to 20,5214.04,4214.4
20,20 to 25,4716.35,4781.82
25,25 to 30,4863.51,4691.31
30,30 to 35,4396.38,4101.14
35,35 to 40,3935.21,3612.52
40,40 to 45,3249.07,3055.03
45,45 to 50,2866.91,2692.07
5,5 to 10,6119.27,5701.14
50,50 to 55,2405.33,2306.09
55,55 to 60,1957.21,1686.95
60,60 to 65,1368.02,1381.29
65,65 to 70,895.2,936.37
70,70 to 75,609.47,740.23
75,75 to 80,427.58,499.16
80,80 and over,370.78,526.1
