class,age,male,female
0,0 to 1,5362.34,4967.04
1,1 to 5,21411.8,19798.97
10,10 to 15,26278.94,24487.95
15,15 to 20,24968.16,23827.3
20,20 to 25,22306.68,22248.58
25,25 to 30,22926.64,21813.33
30,30 to 35,20126.53,18467.5
35,35 to 40,18344.99,16508.27
40,40 to 45,15017.21,13413.81
45,45 to 50,13092.59,11698.98
5,5 to 10,27527.65,25392.63
50,50 to 55,10564.17,9384.98
55,55 to 60,8129.99,6740.56
60,60 to 65,5906.87,5360.08
65,65 to 70,3684.37,3518.66
70,70 to 75,2527.32,2542.26
75,75 to 80,1706.78,1632.34
80,80 and over,1565.14,1825.43
