class,age,male,female
0,0 to 1,991.01,916.11
1,1 to 5,3957.08,3651.66
10,10 to 15,5404.71,4944.05
15,15 to 20,5408.38,5221.93
20,20 to 25,5358.34,5485.66
25,25 to 30,5731.23,5568.59
30,30 to 35,5397.16,4997.88
35,35 to 40,5105.19,4706.96
40,40 to 45,4364.21,3991.2
45,45 to 50,4155.47,3624.06
5,5 to 10,5227.13,4840.51
50,50 to 55,3237.77,2917.31
55,55 to 60,2608.7,2254.36
60,60 to 65,1901.05,1796.4
65,65 to 70,1295.28,1176.4
70,70 to 75,832.12,766.66
75,75 to 80,560.05,467.43
80,80 and over,422.47,431.78
