class,age,male,female
0,0 to 1,5289.04,4959.69
1,1 to 5,21114.79,19772.3
10,10 to 15,22896.55,20461.23
15,15 to 20,19587.14,17337.08
20,20 to 25,17978.98,19341.32
25,25 to 30,18306.25,18150.26
30,30 to 35,16334.47,15371.04
35,35 to 40,14218.73,13523.79
40,40 to 45,12070.67,11499.71
45,45 to 50,10336.83,9811.46
5,5 to 10,25639.51,23949.46
50,50 to 55,9037.17,8504.66
55,55 to 60,7073.19,6062.59
60,60 to 65,4918.01,4752.19
65,65 to 70,3098.01,3222.28
70,70 to 75,2258.13,2679.84
75,75 to 80,1507.84,1731.2
80,80 and over,1582.55,2038.44
