class,age,male,female
0,0 to 1,3126.52,2910.88
1,1 to 5,12484.17,11602.96
10,10 to 15,14815.96,13865.77
15,15 to 20,13173.24,12074.57
20,20 to 25,12255.35,12290.19
25,25 to 30,12705.95,12089.36
30,30 to 35,11298.21,10511
35,35 to 40,10060.73,9295.75
40,40 to 45,8422.5,7795.61
45,45 to 50,7370.95,6907.62
5,5 to 10,15683.92,14566.1
50,50 to 55,6335.82,5925.6
55,55 to 60,4981.56,4204.82
60,60 to 65,3853.88,3686.71
65,65 to 70,2516.61,2383.73
70,70 to 75,1706.06,1824.4
75,75 to 80,1187.25,1165.9
80,80 and over,1086.51,1328.71
