class,age,male,female
0,0 to 1,2784.09,2598.75
1,1 to 5,11116.81,10358.84
10,10 to 15,11825.1,11043.2
15,15 to 20,11107.29,10813.7
20,20 to 25,10624.94,10150.97
25,25 to 30,10128.35,9432.38
30,30 to 35,8865.22,8274.16
35,35 to 40,8056.63,7409.43
40,40 to 45,6882.01,6474.55
45,45 to 50,5909.32,5428.57
5,5 to 10,13334.23,12436.72
50,50 to 55,5242.85,4941.7
55,55 to 60,4417.15,3586.76
60,60 to 65,3281.46,3170.66
65,65 to 70,2221.86,2119.65
70,70 to 75,1448.57,1593.34
75,75 to 80,958.37,1056.58
80,80 and over,879.14,1193.64
