class,age,male,female
0,0 to 1,1115.42,1038.49
1,1 to 5,4453.86,4139.48
10,10 to 15,6294.63,5874.33
15,15 to 20,6278.74,5855.13
20,20 to 25,5694.77,5693.62
25,25 to 30,6099.64,6005.17
30,30 to 35,5498.45,5293.36
35,35 to 40,5221.58,4818.2
40,40 to 45,4270.89,3938.05
45,45 to 50,3800.94,3439.81
5,5 to 10,6067.03,5625.66
50,50 to 55,2980.07,2859
55,55 to 60,2423.84,2211.38
60,60 to 65,1738.51,1839.06
65,65 to 70,1209.54,1273.28
70,70 to 75,789.01,878.85
75,75 to 80,519.3,540.86
80,80 and over,413.96,507.58
