class,age,male,female
0,0 to 1,1036.74,947.34
1,1 to 5,4139.69,3776.17
10,10 to 15,5354.96,4940.33
15,15 to 20,4920.27,4625.67
20,20 to 25,4514.33,4634.52
25,25 to 30,4871.34,4683.37
30,30 to 35,4467.84,4036.47
35,35 to 40,3788.05,3360.5
40,40 to 45,3001.12,2745.07
45,45 to 50,2695.22,2374.91
5,5 to 10,5495.74,5045.65
50,50 to 55,2067.47,1967.98
55,55 to 60,1689.54,1504.77
60,60 to 65,1317.87,1225.48
65,65 to 70,842.54,845.71
70,70 to 75,585.33,568.8
75,75 to 80,415.37,361.73
80,80 and over,308.92,334.43
