class,age,male,female
0,0 to 1,3545.65,3283.68
1,1 to 5,14157.74,13088.97
10,10 to 15,18552.97,16862.92
15,15 to 20,17987.95,17248.3
20,20 to 25,17433.42,17904.83
25,25 to 30,18546.7,17486.62
30,30 to 35,16774.08,15102.23
35,35 to 40,14807.02,13116.16
40,40 to 45,12377.79,11557.18
45,45 to 50,11403.62,10265.74
5,5 to 10,18720.21,17349.85
50,50 to 55,9415.31,8327.79
55,55 to 60,7472.13,6180.27
60,60 to 65,5455.5,4949.1
65,65 to 70,3133.56,3068.22
70,70 to 75,2177.65,2096.96
75,75 to 80,1445.39,1356.73
80,80 and over,1126.47,1256.14
