class,age,male,female
0,0 to 1,1340.63,1248.15
1,1 to 5,5353.13,4975.2
10,10 to 15,7598.64,7003.22
15,15 to 20,7331.58,7167.46
20,20 to 25,6968.22,7311.73
25,25 to 30,7614.9,7378.17
30,30 to 35,6968.9,6417.9
35,35 to 40,6265.81,5756.52
40,40 to 45,5144.19,4624.69
45,45 to 50,4698.2,4251.08
5,5 to 10,7085.05,6613.11
50,50 to 55,3760.74,3569.88
55,55 to 60,3123.59,2667.35
60,60 to 65,2314.29,2179.89
65,65 to 70,1572.71,1445.29
70,70 to 75,963.33,915.58
75,75 to 80,637.34,565.46
80,80 and over,500.13,527.73
