class,age,male,female
0,0 to 1,1057.01,981.85
1,1 to 5,4220.65,3913.71
10,10 to 15,5691.75,5212.33
15,15 to 20,5680.56,5006.73
20,20 to 25,5462.76,5348.07
25,25 to 30,5779.36,5516.12
30,30 to 35,5131.72,4822.05
35,35 to 40,4820.01,4346.96
40,40 to 45,4004.69,3529.81
45,45 to 50,3624.79,3163.45
5,5 to 10,5541.63,5166.59
50,50 to 55,2867.07,2648.75
55,55 to 60,2386.52,1949.62
60,60 to 65,1716.05,1722.01
65,65 to 70,1146.33,1200.81
70,70 to 75,727.04,833.28
75,75 to 80,472.61,514.45
80,80 and over,393.88,502.56
