class,age,male,female
0,0 to 1,808.65,743.2
1,1 to 5,3228.94,2962.46
10,10 to 15,4019.86,3684.04
15,15 to 20,3699.59,3536.88
20,20 to 25,3438.26,3580.4
25,25 to 30,3650.05,3627.59
30,30 to 35,3473.09,3260.23
35,35 to 40,3072.07,2774.31
40,40 to 45,2500.36,2288.7
45,45 to 50,2252.25,2028.19
5,5 to 10,4161.02,3902.2
50,50 to 55,1766.68,1647.49
55,55 to 60,1425.31,1239.24
60,60 to 65,1103.28,1048.16
65,65 to 70,707.92,715.89
70,70 to 75,489.42,481.89
75,75 to 80,322.76,305.08
80,80 and over,271.75,292.62
