class,age,male,female
0,0 to 1,868.8,810.64
1,1 to 5,3469.12,3231.27
10,10 to 15,3598.29,3195.63
15,15 to 20,3140.48,2719.37
20,20 to 25,2987.33,2961.96
25,25 to 30,2963.83,2733.64
30,30 to 35,2618.07,2342.27
35,35 to 40,2232.32,2027.82
40,40 to 45,1852.98,1722.79
45,45 to 50,1574.76,1492.39
5,5 to 10,4138.44,3846.17
50,50 to 55,1338.07,1262.37
55,55 to 60,1053.55,908.76
60,60 to 65,750.6,738.59
65,65 to 70,467.04,512.24
70,70 to 75,318.3,413.45
75,75 to 80,222.59,277.29
80,80 and over,206.94,295.04
