class,age,male,female
0,0 to 1,1303.77,1211.06
1,1 to 5,5205.94,4827.37
10,10 to 15,7021.94,6431.04
15,15 to 20,7008.25,6178.36
20,20 to 25,6740.95,6598.66
25,25 to 30,7130.76,6806.69
30,30 to 35,6333.6,5950.55
35,35 to 40,5948.27,5364.26
40,40 to 45,4942.32,4355.77
45,45 to 50,4473.33,3903.53
5,5 to 10,6835.8,6372.89
50,50 to 55,3539.09,3269.18
55,55 to 60,2945.22,2406.07
60,60 to 65,2118.11,2125.85
65,65 to 70,1416.16,1483.5
70,70 to 75,898.41,1029.6
75,75 to 80,583.85,635.27
80,80 and over,486.13,620.06
