class,age,male,female
0,0 to 1,1243.51,1149.58
1,1 to 5,4965.33,4582.29
10,10 to 15,6822.59,6234.56
15,15 to 20,6827.88,6582.87
20,20 to 25,6759.79,6900.47
25,25 to 30,7215.72,7002.99
30,30 to 35,6802.81,6299.17
35,35 to 40,6417.56,5918.91
40,40 to 45,5490.96,5024.16
45,45 to 50,5221.25,4553.45
5,5 to 10,6577.86,6088.67
50,50 to 55,4073.7,3673.18
55,55 to 60,3281.99,2836.43
60,60 to 65,2392.47,2260.04
65,65 to 70,1632.59,1484.06
70,70 to 75,1049.66,969.22
75,75 to 80,712.06,598.41
80,80 and over,540.75,555.06
