Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS-01d (Lot 2),2025_SEEDE_48675_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bidder Qualification Credentials,17-Nov-2025 03:30 PM,26-Dec-2025 04:00 PM,17-Nov-2025 03:30 PM,26-Dec-2025 02:00 PM,17-Nov-2025 03:30 PM ,26-Nov-2025 12:00 PM ,11-Dec-2025 11:00 AM,26-Dec-2025 02:00 PM,"2,70,000",No,fixed,,Nil,Nil,1.0,Corrigendum 2,Date,,1.0,SBI Bank,0.0,Nil,Nil,No,"Chief Executive Officer, ASUP","Assam Skill University 3rd Floor, DECT Complex, Rehabari, Guwahati-08",Additional Supply Installation Testing and Commissioning of furniture for ASU,"Additional Supply, Installation, Testing and Commissioning of furniture for ASU",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,150.0,45.0,"3rd Floor, DECT Complex, Rehabari, Guwahati-08",784125.0,Guwahati ,"3rd Floor, DECT Complex, Rehabari, Guwahati-08 ",26-Nov-2025 03:00 PM ,"3rd Floor, DECT Complex, Rehabari, Guwahati-08",No ,No,AOC,05-May-2026,"INR 19,835,108.36",45.0,Mintu Sinha,05-May-2026 05:14 PM,ContractAddlFur.pdf (970.00 KB),1.0,289294.0,ROYAL SAFE COMPANY (KB),INR,"19,835,108.36",1.0,289294.0,ROYAL SAFE COMPANY (KB),22-Dec-2025 11:53 AM,Accepted-AOC,lowest evaluated substantially responsive bidder,05-May-2026 05:14 PM,Finance,bid Opened,Paran Gogoi,26-Dec-2025 04:23 PM,,BOQ Comparative Chart,"CEO, ASUP",Internal,,Mintu Sinha,05-May-2026 05:06 PM,finsummary_77350.pdf (180.10 KB),Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,2025_SEEDE_48675_1,GS-01d (Lot 2),Additional Supply Installation Testing and Commissioning of furniture for ASU,"CEO, ASUP",Internal,,Mintu Sinha,05-May-2026 04:48 PM,techsummary_77350.pdf (164.12 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Duly filled Bid Submission Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,290054.0,Valeur Fabtex Private Limited,22-Dec-2025 12:07 PM,Rejected-Finance,L2 Bidder,05-May-2026 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Technical Specifications,Catalogues and any other documents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Item Rate BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
