Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||BodoKachari Welfare Autonomous Council,BKWAC/e-proc/25-26/30/22852-57,2026_WPTBC_51946_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid document to be downloaded from the portal,13-Mar-2026 02:00 PM,07-Apr-2026 11:00 AM,14-Mar-2026 10:00 AM,06-Apr-2026 03:00 PM,NA ,NA ,16-Mar-2026 11:00 AM,06-Apr-2026 03:00 PM,27-Apr-2026 12:45 PM,"4,16,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Principal Secretary, BKWAC","Principal Secretary, BKWAC, Bodoland Bhawan, Survey, Beltola, Guwahati-28",Procurement of 2 beneficiary items of 1. Student School Bag and 2. Laptop,Procurement of 2beneficiary items of 1. Student School Bag and 2. Laptop,Please refer Tender documents. ,NA ,"2,08,00,000",Miscellaneous Goods,NA ,Tender,180.0,NA ,"Bodoland Bhawan, Survey, Beltola",781028.0,NA ,NA ,NA ,Online,No ,No,AOC,15-May-2026,"INR 20,798,934",90.0,Sukreswar Goyary,15-May-2026 02:04 PM,2.pdf (870.00 KB),Work Order has been enclosed herewith,1.0,303093.0,KAMRUP ENTERPRISE,INR,"14,999,094",1,302466,CHANDAN BORO,30-Mar-2026 09:19 AM,Rejected-Finance,As per minutes dated 28/04/2026,29-Apr-2026 12:14 PM,Finance,Financial bid has been opened,Anil Chandra Deori,29-Apr-2026 12:06 PM,,BOQ Comparative Chart,"CEM, BKWAC",Internal,,Anil Chandra Deori,29-Apr-2026 12:14 PM,finsummary_82300.pdf (360.44 KB),Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||BodoKachari Welfare Autonomous Council,2026_WPTBC_51946_1,BKWAC/e-proc/25-26/30/22852-57,Procurement of 2 beneficiary items of 1. Student School Bag and 2. Laptop,Technical,Technical bid has been opened,Sukreswar Goyary,07-Apr-2026 01:07 PM,,"CEM, BKWAC",Internal,,Sukreswar Goyary,27-Apr-2026 12:36 PM,27-Apr-2026 12:45 PM,techsummary_82300.pdf (328.83 KB),1.0,Revoke corrigendum,Needs modification,29-Apr-2026 11:54 AM,Revokecorrig.pdf ,79.82,Financial Opening,AOC
,,,,,,,,,,,,,,,,.pdf,Technical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,302464.0,MAHESH BASUMATARY,INR,"5,799,840",2,303093,KAMRUP ENTERPRISE,06-Apr-2026 11:41 AM,Accepted-AOC,Awarded,15-May-2026 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,302464,MAHESH BASUMATARY,30-Mar-2026 09:07 AM,Accepted-AOC,Awarded,15-May-2026 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,303183,M/S NM Enterprise,06-Apr-2026 02:07 PM,Rejected-AOC,Not Awarded,15-May-2026 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
