Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS02/ASU/TEC/077,2025_SEEDE_48299_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Submission Sheet,31-Oct-2025 10:00 AM,03-Dec-2025 03:00 PM,31-Oct-2025 10:00 AM,03-Dec-2025 02:00 PM,31-Oct-2025 10:00 AM ,07-Nov-2025 10:00 AM ,29-Nov-2025 02:00 PM,03-Dec-2025 02:00 PM,"7,24,000",No,fixed,,Nil,Nil,1.0,SBI Bank,0.0,Nil,Nil,No,"CEO, Assam Skill University Project","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008",Equipment for Advanced Semiconductor Lab,Equipment for Advanced Semiconductor Lab,Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,150.0,NA ,Mangaldai,784125.0,"Conference Room, 3rd Floor, DECT Complex, ASUP, Re ","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008 ",07-Nov-2025 12:00 PM ,"O/o the CEO, Assam Skill University Project",No ,No,AOC,12-May-2026,"INR 71,879,700",120.0,Paran Gogoi,14-May-2026 05:23 PM,ContractPages.pdf (2441.00 KB),Contract Agreement,1.0,288088.0,MAVERICK TECHNOLOGIES,INR,"71,879,700",1,287953,CONVERGENT TECHNOLOGIES INDIA PRIVATE LIMITED,03-Dec-2025 12:01 PM,Rejected-Finance,Price quoted is higher than L1 bidder,13-Mar-2026 03:57 PM,Finance,Bids are forwarded to bid evaluation committee for further evaluation,Paran Gogoi,03-Dec-2025 03:24 PM,,BOQ Comparative Chart,"Registrar, ASU",Internal,,Paran Gogoi,13-Mar-2026 03:57 PM,finsummary_76803.pdf (43.76 KB),Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,2025_SEEDE_48299_1,GS02/ASU/TEC/077,Equipment for Advanced Semiconductor Lab,"Registrar, ASU",Internal,,Paran Gogoi,13-Mar-2026 03:52 PM,techsummary_76803.pdf (128.47 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Eligibility Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,288088,MAVERICK TECHNOLOGIES,02-Dec-2025 01:25 PM,Accepted-AOC,Being lowest evaluated responsive bidder,14-May-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,287951,SILICOM ELECTRONICS PVT LTD,02-Dec-2025 04:04 PM,Rejected-Technical,Bidder is technically non responsive due to non fulfilment of Clause 2.2.1- Contractual Experience and Clause 2.2.2-Technical Capapcity of OEM,13-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
