revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.04138301064968109,0.015930255450480733,968,15.42048727606535
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0061486806392669685,0.003662682204472052,148,0.5420769662618637
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.04138301064968109,0.025771081916256582,271,6.983963199305534
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.04138301064968109,0.032717444038124426,894,29.249394970083237
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0011085742235183715,0.0010652705429121851,256,0.2727092589855194
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0077224994659423835,0.0013637154976526898,93,0.12682554128170015
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.0011085742235183715,0.0011085742235183715,114,0.12637746148109436
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.03129520819187164,0.0033492284180043816,91,0.3047797860383987
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0077224994659423835,0.0033742173878770127,190,0.6411013036966324
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0069327861785888675,0.0027578024600868794,201,0.5543182944774627
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0077224994659423835,0.0051153015955463866,182,0.9309848903894424
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0077224994659423835,0.00735262673802674,320,2.3528405561685566
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.03129520819187164,0.000145728461777986,268,0.03905522775650024
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.011561456155776978,0.0069498640936412155,178,1.2370758086681364
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.011561456155776978,0.0028278383054231343,437,1.2357653394699097
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.015297166800498963,0.008477943402577619,488,4.137236380457878
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.017733596229553224,0.01637199094125594,435,7.121816059446335
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.017733596229553224,0.017396367669927665,174,3.0269679745674134
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.016400010561943054,0.016400010561943054,250,4.100002640485764
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.017472646617889404,0.013286886686086656,212,2.816819977450371
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.017733596229553224,0.011653888577717361,458,5.3374809685945515
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.007232492542266846,0.005611078778096847,286,1.6047685305356982
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.007232492542266846,0.004447607356833614,239,1.0629781582832338
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.0012051417350769044,0.0012051417350769046,150,0.18077126026153567
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.006967150115966797,0.0015252533117930092,36,0.05490911922454833
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.02116592755317688,0.01983999774285725,196,3.8886395576000212
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.02116592755317688,0.019762190851668044,211,4.169822269701958
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.022044882774353028,0.01812375802819158,355,6.4339341000080115
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.020513029098510743,0.007971763300033938,166,1.3233127078056337
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.017660758256912233,0.01159473247931416,532,6.168397678995133
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.017660758256912233,0.01468368284447679,309,4.537257998943328
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.019176215529441834,0.017764332674818938,278,4.938484483599664
