revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.21426203918457032,0.17174585748391213,968,166.24999004442694
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.15238890209198,0.1484921176671982,148,21.976833414745332
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.20649859058856965,0.1845098740795882,271,50.0021758755684
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.20649859058856965,0.19387907804026702,894,173.3278957679987
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.14448857202529908,0.14360954683143645,256,36.76404398884773
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.18119619500637055,0.14684345660568565,93,13.656441464328767
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.14448857202529908,0.14448857202529908,114,16.471697210884095
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.19560310964584351,0.13018186913741814,91,11.846550091505051
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.14448857202529908,0.12246670760957819,190,23.268674445819855
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.18119619500637055,0.1764243524759563,201,35.46129484766722
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.18119619500637055,0.14049449413012674,182,25.56999793168307
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.14448857202529908,0.10996988070953637,320,35.19036182705164
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.19560310964584351,0.12284798563451911,268,32.92326015005112
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.1636399698495865,0.14702499547942302,178,26.170449195337298
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.1636399698495865,0.1298408854499289,437,56.74046694161893
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.17720457980632784,0.15287204430503926,488,74.60155762085915
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.1830675413131714,0.17869839363881912,435,77.73380123288632
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.1830675413131714,0.180966900982802,174,31.488240771007547
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.17476046364307404,0.174760463643074,250,43.6901159107685
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.17720457980632784,0.16443412159287704,212,34.860033777689935
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.1830675413131714,0.15725916363604725,458,72.02469694530964
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.13463656325340273,0.1239231189572728,286,35.44201202178002
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.13463656325340273,0.12052247388722011,239,28.804871259045605
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.1148715262413025,0.11487152624130251,150,17.230728936195376
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.1148715262413025,0.11372885848151314,36,4.094238905334473
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.07711874070167542,0.06449630131599855,196,12.641275057935715
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.11023144495487214,0.08661866016512235,211,18.276537294840814
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.09817391297817231,0.06315130519641958,355,22.41871334472895
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.11023144495487214,0.09769446366982289,166,16.2172809691906
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.10933467930555345,0.08048531760416533,532,42.818188965415956
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.10680622754096986,0.09605877547144503,309,29.682161620676517
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.11023144495487214,0.10704032513400634,278,29.757210387253764
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.11023144495487214,0.11007067786184947,225,24.765902518916132
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.11023144495487214,0.10302752528467347,336,34.61724849565029
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.10351600890159607,0.09822456893348076,308,30.253167231512073
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.10351600890159607,0.09156569696216914,346,31.681731148910522
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.14519315972328187,0.08887910782923984,1121,99.63347987657787
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.2151663902282715,0.12934929488374383,905,117.06111186978816
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.16744648901224138,0.12470084657940438,492,61.352816517066955
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.2151663902282715,0.16313229202705204,611,99.67383042852879
