revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.0819436572551728,0.8193601204978287,968,793.1405966418981
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.855212065410614,0.7816695908398241,148,115.68709944429396
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.855212065410614,0.7317386465014568,271,198.30117320189478
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.0588887104034423,0.7565453794838332,894,676.3515692585469
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.7061122539520264,0.705663063035533,256,180.64974413709643
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.8611126403808594,0.71534678385027,93,66.52725089807511
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.7061122539520264,0.7061122539520265,114,80.49679695053102
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.807178460597992,0.6993332430367941,91,63.63932511634827
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.7061122539520264,0.6276386063863102,190,119.25133521339893
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.8611126403808594,0.8360627014112118,201,168.04860298365355
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.8611126403808594,0.6578288845746726,182,119.72485699259042
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.7061122539520264,0.5245312180918829,320,167.8499897894025
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.717325652885437,0.6949980698428936,268,186.25948271789548
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.807178460597992,0.7622787410379795,178,135.68561590476037
