revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.06078706622123718,0.02029564419603245,968,19.64618358175941
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.020394713342562317,0.020366937189269813,148,3.0143067040119322
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.020394713342562317,0.013954460471223808,271,3.781658787701652
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.01341316933631897,0.011707976927376566,894,10.466931373074651
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.020394713342562317,0.019971580791063023,256,5.112724682512134
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.06078706622123718,0.0236446264266447,93,2.198950257677957
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.020394713342562317,0.020394713342562317,114,2.324997321052104
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.01341316933631897,0.009941797348693177,91,0.9047035587310791
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.020394713342562317,0.01194547816500656,190,2.2696408513512463
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.06078706622123718,0.05985324862376967,201,12.030502973377704
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.06078706622123718,0.04398922038643446,182,8.006038110331072
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.04827391041517258,0.015281458824068539,320,4.8900668237019325
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.020394713342562317,0.00985981854112374,268,2.6424313690211623
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.009562520024180413,0.009519958285953891,178,1.6945525748997925
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.010983579730987549,0.010547966924572293,437,4.609461546038092
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.010983579730987549,0.010439603738242485,488,5.094526624262333
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.010983579730987549,0.006919217106830115,435,3.0098594414711
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.006157522201538086,0.005228246378624577,174,0.9097148698806763
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0024826587200164796,0.002482658720016479,250,0.6206646800041198
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.010960564422607422,0.009567678139794547,212,2.028347765636444
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.01000285701751709,0.009243416583486002,458,4.233484795236588
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.00966374785900116,0.008434288429505343,286,2.412206490838528
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.05152472118660808,0.022589379264573297,239,5.398861644233018
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.05152472118660808,0.05152472118660807,150,7.72870817799121
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.05152472118660808,0.048776102192824085,36,1.755939678941667
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.015182147789001465,0.011540186199849966,196,2.2618764951705934
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.015182147789001465,0.0099036105381934,211,2.0896618235588074
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.009990938663482666,0.008277876724995359,355,2.9386462373733524
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.009990938663482666,0.00994594480503036,166,1.6510268376350399
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.006112421894073487,0.0027563324443855906,532,1.4663688604131342
