revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.5017046978950501,0.39361905651316664,968,381.0232467047453
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.4059666985750199,0.3912584388834399,148,57.90624895474911
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.4310849752664566,0.35255445747533853,271,95.54225797581674
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.4310849752664566,0.3412527177532248,894,305.07992967138296
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.4310849752664566,0.37829321950469164,256,96.84306419320106
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.456969097161293,0.3832090572111068,93,35.63844232063293
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.3761472131729126,0.3761472131729126,114,42.88078230171204
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.4310849752664566,0.4198384297873947,91,38.20529711065292
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.4310849752664566,0.40136854174187314,190,76.2600229309559
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.456969097161293,0.45009605769862,201,90.46930759742261
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.456969097161293,0.4030755727598956,182,73.359754242301
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.3812354249954224,0.3789319435089082,320,121.25822192285062
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.4310849752664566,0.429298491582052,268,115.05199574398995
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.4310849752664566,0.37833156965877235,178,67.34301939926148
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.4310849752664566,0.4139482365679687,437,180.89537938020231
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.4310849752664566,0.36341798884394716,488,177.34797855584623
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.37461405003070836,0.2819718958631603,435,122.65777470047473
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.2731692313194275,0.25052838247123804,174,43.59193854999542
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.18363496541976929,0.18363496541976929,250,45.90874135494232
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.29521862659454345,0.27739825093791176,212,58.80842919883729
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.29521862659454345,0.23748139299596766,458,108.76647799215318
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.2187767906188965,0.19716216130189962,286,56.38837813234329
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.2187767906188965,0.15691077899683473,239,37.5016761802435
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.1521955253839493,0.15219552538394931,150,22.829328807592397
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.19237331874370575,0.15442762501504687,36,5.559394500541687
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.19570653247833253,0.17692448222770982,196,34.67719851663112
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.21406755905151367,0.19703011093263945,211,41.57335340678692
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.19457544288635256,0.164047119993324,355,58.23672759763002
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.21406755905151367,0.19426237890088421,166,32.24755489754678
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.1862540671467781,0.13485135848685764,532,71.74092271500827
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.1862540671467781,0.16078391713374637,309,49.68223039432763
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.21406755905151367,0.18815498925537513,278,52.30708701299429
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.21406755905151367,0.21380766416931155,225,48.1067244380951
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.21406755905151367,0.16794141798136492,336,56.42831644173861
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.19457544288635256,0.1877836192766568,308,57.83735473721029
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.19457544288635256,0.13656236818842804,346,47.250579393196105
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.2655206297516823,0.2175466557444046,1121,243.86980108947756
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.2473993465423584,0.21419748262339539,905,193.84872177417282
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.2473993465423584,0.21126143014641796,492,103.94062363203764
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.2473993465423584,0.18097971960909046,611,110.57860868115426
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.21877924547195435,0.21487138830916636,348,74.77524313158989
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.288920050239563,0.2252938696869106,365,82.23226243572236
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.26423483722209934,0.25427172987985613,300,76.28151896395684
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.26423483722209934,0.19932619763460302,477,95.07859627170563
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.26423483722209934,0.22527690272618545,556,125.2539579157591
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.24753477983474734,0.1595498611550104,420,67.01094168510437
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.24753477983474734,0.18412321573997556,259,47.68791287665367
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.2137414444923401,0.1964748919582367,10,1.964748919582367
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.2137414444923401,0.20771477641033959,143,29.70321302667856
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.2137414444923401,0.20433492002777776,361,73.76490613002777
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.3521861354827881,0.23958618850380362,684,163.87695293660167
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.38078062779903415,0.3594274093260023,777,279.2750970463038
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.2137414444923401,0.20377326032492893,293,59.70556527520418
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.42088334007263184,0.3218904875571841,781,251.39647078216075
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.29184652049541476,0.2715954470651649,860,233.57208447604182
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.38078062779903415,0.2787293896138962,812,226.32826436648372
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.28333762497901915,0.24081801286253948,1028,247.5609172226906
