revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.14777707998752596,0.12192949856706271,968,118.02775461291671
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.11313031438589097,0.10881689878162501,148,16.1049010196805
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.14777707998752596,0.13096180798317342,271,35.49064996344
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.16760767459869386,0.14084240582055127,894,125.91311080357283
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.10438530740737915,0.10364400938452453,256,26.53286640243828
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.10438530740737915,0.10180080732735255,93,9.467475081443787
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.10438530740737915,0.10438530740737914,114,11.899925044441222
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.1433169615030289,0.09190056522992941,91,8.362951435923577
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.10438530740737915,0.07165201444834471,190,13.613882745185494
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.09063008375167847,0.08468660674596679,201,17.022007955939323
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.10438530740737915,0.05094846450707333,182,9.272620540287345
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.10438530740737915,0.038255826291737606,320,12.241864413356033
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.13818569679260254,0.08610068333747227,268,23.07498313444257
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.1433169615030289,0.1202184742719521,178,21.398888420407474
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.1433169615030289,0.08376874754798495,437,36.60694267846942
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.1796656304717064,0.12219691380736894,488,59.63209393799604
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.1796656304717064,0.1251122152309308,435,54.4238136254549
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.11939145612716676,0.11704444880047063,174,20.36573409128189
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.11011010897159577,0.11011010897159576,250,27.52752724289894
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.1796656304717064,0.17744886905444118,212,37.61916023954153
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.1796656304717064,0.16785653897677444,458,76.8782948513627
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.17410775454044342,0.168569334597771,286,48.2108296949625
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.17410775454044342,0.14589773086313798,239,34.86955767628998
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.15184308151155712,0.15184308151155712,150,22.776462226733567
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.15987269668579102,0.15228917124345898,36,5.482410164764524
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.25854099960923194,0.19827457518413355,196,38.86181673609018
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.25854099960923194,0.2098380476819113,211,44.275828060883285
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.17522775231003762,0.14437157599235928,355,51.25190947728754
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.17718485939502718,0.17500712313468916,166,29.051182440358403
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.32881499333381653,0.2827455510964071,532,150.42063318328857
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.28392629747390746,0.19342105364012488,309,59.76710557479859
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.18434689950942995,0.183857407559165,278,51.11235930144787
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.17718485939502718,0.177158764633894,225,39.86072204262615
