revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.01897508784532547,0.010111004433368358,968,9.787452291500571
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.007503809356689453,0.00726698934194204,148,1.075514422607422
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.01897508784532547,0.015036545557333537,271,4.0749038460373885
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.03529863634109497,0.018569455902701794,894,16.601093577015405
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.015185137939453126,0.007803861254453661,256,1.9977884811401372
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.022136602020263674,0.007743377004643922,93,0.7201340614318847
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.007503809356689453,0.007503809356689454,114,0.8554342666625978
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.02538401837348938,0.015513304258964876,91,1.4117106875658036
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.022136602020263674,0.016369531861355435,190,3.1102110536575323
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.015152048492431642,0.00726651520230877,201,1.4605695556640628
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.022136602020263674,0.01297155543736049,182,2.3608230895996094
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.022136602020263674,0.020647248897552494,320,6.607119647216798
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.016236846184730532,0.014988430507236451,268,4.016899375939369
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.02538401837348938,0.0213159256160929,178,3.7942347596645356
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.02538401837348938,0.016839716654784072,437,7.35895617814064
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.029324335527420045,0.02233773716180051,488,10.900815734958648
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.031737091636657715,0.030083267924977453,435,13.086221547365191
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.031737091636657715,0.03140868566036225,174,5.465111304903031
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.031737091636657715,0.031737091636657715,250,7.934272909164429
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.038412505626678466,0.031005461855429524,212,6.573157913351059
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.03530395860671997,0.03232565934954772,458,14.805151982092855
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.036022458076477054,0.03546711786739476,286,10.143595710074901
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.036022458076477054,0.031738874362652277,239,7.585590972673894
