revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.7002410417556764,1.096434773715801,968,1061.3488609568954
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,1.1518810890197755,1.0914261957638975,148,161.53107697305683
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.1518810890197755,0.8376036027708617,271,226.9905763509035
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.8266019147872925,0.7655877861296837,894,684.4354807999372
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.0293150040626526,1.0074014181250708,256,257.8947630400181
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.3198479957908393,1.043374573758597,93,97.03383535954953
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.0293150040626526,1.0293150040626526,114,117.3419104631424
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.8266019147872925,0.5078880708862137,91,46.21781445064545
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.0293150040626526,0.5933500107612109,190,112.73650204463006
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.3198479957908393,1.2745619814112117,201,256.18695826365354
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.3198479957908393,0.9173948932577621,182,166.9658705729127
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.0293150040626526,0.5662132250971348,320,181.18823203108312
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.0293150040626526,0.4843167164140673,268,129.79687999897004
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.6561104463577271,0.5812081418459335,178,103.45504924857616
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.6561104463577271,0.49890264739946594,437,218.02045691356662
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.7699975374817849,0.616461874252338,488,300.83339463514096
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.7699975374817849,0.5555292665484308,435,241.6552309485674
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.5318402910232545,0.46580308903359813,174,81.04973749184607
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.2706931740641594,0.2706931740641593,250,67.67329351603983
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.7699975374817849,0.7107197780184589,212,150.67259293991327
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.7699975374817849,0.5425408229082693,458,248.48369689198734
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.5559991385698319,0.42116729310863504,286,120.45384582906962
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.5559991385698319,0.28526540255446814,239,68.17843121051789
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.3095713894367218,0.3095713894367218,150,46.43570841550827
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.7303952720642091,0.3329504940271378,36,11.98621778497696
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.46688540161252023,0.4473315014680886,196,87.67697428774537
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.46688540161252023,0.36248990374271056,211,76.48536968971193
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.4559072665423155,0.4142633457431407,355,147.06348773881496
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.4559072665423155,0.43456062492852116,166,72.13706373813451
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.41959102649688723,0.26578271335282727,532,141.3964035037041
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.36834646968841556,0.28298687649390464,309,87.44294483661653
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.2561600977420807,0.25180471064408694,278,70.00170955905617
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.4357841429293156,0.1956785773762067,225,44.02767990964651
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.4357841429293156,0.36657112229573763,336,123.16789709136785
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.4357841429293156,0.4137908352691245,308,127.44757726289035
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.4357841429293156,0.27289043612738567,346,94.42009090007545
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.6075804514855146,0.2593693370819152,1121,290.7530268688269
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.7619094982326031,0.48497171759879054,905,438.89940442690545
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.5007174020886421,0.24556158369299236,492,120.81629917695224
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.7080170388698578,0.48971013581980083,611,299.2128929858983
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.43045784195661546,0.4174776222184815,348,145.28221253203156
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,1.2836313279151916,0.545677278546993,365,199.17220666965244
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,1.2836313279151916,1.1118393928654193,300,333.55181785962577
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,1.4532675178527832,1.004975214183618,477,479.3731771655858
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,1.2836313279151916,0.726634293868323,556,404.0086673907876
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.7240567471504212,0.6155984453827427,420,258.55134706075194
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.7240567471504212,0.6298597592817771,259,163.13367765398027
