revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.8092224008083344,0.6562339392025238,968,635.234453148043
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.6550461330652237,0.6495572725352403,148,96.13447633521557
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.6550461330652237,0.6274013305536936,271,170.02576058005099
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.6349161123275757,0.6090588850515934,894,544.4986432361245
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.6439180322647095,0.6385923192514107,256,163.47963372836114
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.7423546627998352,0.6500297947165786,93,60.45277090864181
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.6439180322647095,0.6439180322647095,114,73.40665567817688
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.6349161123275757,0.5170971260888236,91,47.05583847408295
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.6439180322647095,0.5425904132042433,190,103.09217850880623
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.7423546627998352,0.7286086422229882,201,146.4503370868206
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.7423546627998352,0.626513984491799,182,114.02554517750741
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.6439180322647095,0.5418669479672612,320,173.3974233495236
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.6439180322647095,0.5116159884719707,268,137.11308491048814
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.50757977912426,0.4234379772117968,178,75.37195994369984
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.5343684641361237,0.49948417917432725,437,218.274586299181
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.5116213833808899,0.41071086043910904,488,200.4268998942852
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.4340505282878876,0.31953186830882374,435,138.99636271433832
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.3088749659776688,0.3006284764843426,174,52.30935490827561
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.27626384843587876,0.27626384843587876,250,69.06596210896969
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.3328143114089966,0.30224935396797253,212,64.07686304121017
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.30938161277771,0.28464729452986903,458,130.36846089468003
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.26761505151987075,0.26269931603315827,286,75.13200438548327
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.26761505151987075,0.2302849851056123,239,55.03811144024134
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.20753933510780334,0.20753933510780334,150,31.130900266170503
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.20753933510780334,0.20596197035312652,36,7.414630932712555
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.35452388805150986,0.2441777357076504,196,47.85883619869948
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.43522304878234863,0.35899296530767644,211,75.74751567991973
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.4314806639671326,0.21057642139864638,355,74.75462959651946
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.43522304878234863,0.428226943287792,166,71.08567258577347
