revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.584051700258255,0.5368030419617399,968,519.6253446189642
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.584051700258255,0.5632118409335614,148,83.35535245816708
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.584051700258255,0.4787287918202552,271,129.73550258328916
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.46613351001739506,0.4538586750253202,894,405.7496554726362
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5418010265588761,0.5380262525429951,256,137.73472065100674
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5418010265588761,0.5267900261594404,93,48.991472432827955
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5418010265588761,0.5418010265588761,114,61.76531702771187
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.46613351001739506,0.44547951939079794,91,40.53863626456261
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5418010265588761,0.41006421473063925,190,77.91220079882146
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.42637636489868164,0.4120482583956932,201,82.82169993753433
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5418010265588761,0.33538229408801257,182,61.039577524018284
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5418010265588761,0.3059775991370529,320,97.91283172385693
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5418010265588761,0.4477690736997484,268,120.00211175153257
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.44516681175231937,0.39700362031017805,178,70.66664441521169
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.44516681175231937,0.41986079707385754,437,183.47916832127575
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.44516681175231937,0.3894943061348601,488,190.0732213938117
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.403956342792511,0.3243262708387157,435,141.08192781484132
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.31517353792190556,0.3086469717064123,174,53.70457307691574
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.2893639351606369,0.28936393516063685,250,72.34098379015921
