revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.1949739860534668,0.16279413704716963,968,157.5847246616602
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.1590279489517212,0.15708786769130745,148,23.249004418313504
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.17395755882263184,0.16406415410560873,271,44.46138576261997
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.17395755882263184,0.16709136817227274,894,149.37968314601184
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.17395755882263184,0.15583146653929725,256,39.892855434060095
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.19719527385234834,0.1565258912656897,93,14.55690788770914
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.1550946335196495,0.1550946335196495,114,17.680788221240043
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.17395755882263184,0.17263477333509003,91,15.709764373493194
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.19719527385234834,0.17950804889785618,190,34.106529290592675
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.19540473053455354,0.16375985113720395,201,32.915730078577994
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.19719527385234834,0.18098868906137708,182,32.93994140917063
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.19719527385234834,0.19525552197624,320,62.481767032396796
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.17395755882263184,0.17342717550285716,268,46.478483034765716
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.17395755882263184,0.16510505023029412,178,29.388698940992356
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.19719527385234834,0.1769418886574782,437,77.32360534331798
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.17950833292007448,0.1651813742263884,488,80.60851062247754
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.21710434068441392,0.19039593094054996,435,82.82222995913924
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.21710434068441392,0.20253629007243565,174,35.241314472603804
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.21710434068441392,0.21710434068441392,250,54.27608517110348
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.1795875474691391,0.15620898440131606,212,33.116304693079
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.21710434068441392,0.16168599527665625,458,74.05218583670856
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.1795875474691391,0.16569124646970446,286,47.38769649033547
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.1795875474691391,0.1306034854838539,239,31.214233030641083
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.10694642777442932,0.10694642777442932,150,16.041964166164398
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.16942739458084108,0.11041759259700776,36,3.9750333334922794
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.17034255261421205,0.1433171394695433,196,28.090159336030485
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.17034255261421205,0.15749780752828335,211,33.23203738846779
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.13942247029542923,0.1184351983110334,355,42.04449540041686
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.15870599389076234,0.13931874245857617,166,23.126911248123644
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.1580726933002472,0.1307750656050623,532,69.57233490189314
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.1580726933002472,0.14069557807869895,309,43.47493362631798
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.15870599389076234,0.15811597643413136,278,43.956241448688516
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.15870599389076234,0.15844888024282458,225,35.65099805463553
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.15870599389076234,0.1421661341578478,336,47.76782107703686
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.14057755528688431,0.13494991147305282,308,41.564572733700274
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.14057755528688431,0.10985232494545809,346,38.0089044311285
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.17034255261421205,0.13624227161550237,1121,152.72758648097815
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.17171462903022766,0.12712277861050153,905,115.04611464250388
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.16648444643616678,0.15068895351674744,492,74.13896513023974
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.17171462903022766,0.16303311985772584,611,99.6132362330705
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.3368617693424225,0.20591711595810352,348,71.65915635342003
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.3368617693424225,0.2900196811245729,365,105.85718361046911
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.3368617693424225,0.15201975270521642,300,45.60592581156492
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.14454047287702562,0.13788845462970892,477,65.77279285837115
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.3368617693424225,0.17227480394215253,556,95.7847909918368
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.24504156584739686,0.2382583210739919,420,100.0684948510766
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.24504156584739686,0.17436644450481337,259,45.16090912674666
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.25810820882320407,0.2541882159304619,10,2.5418821593046195
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.25810820882320407,0.17075474189393797,143,24.41792809083313
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.25810820882320407,0.25597266329530205,361,92.40613144960405
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.2632998678207398,0.25299786100041405,684,173.0505369242832
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.24476128091216087,0.20255192706806485,777,157.38284733188638
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.25810820882320407,0.19050214968941628,293,55.81712985899897
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.20043619294166565,0.17840785947680265,781,139.33653825138288
