revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.0017217351436614992,0.00012159405596985308,968,0.11770304617881777
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0,0.0,148,0.0
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.0017217351436614992,0.00030349839921367126,271,0.08224806618690492
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.0021298383712768554,0.0010357325601897786,894,0.9259449088096621
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0,0.0,256,0.0
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0,0.0,93,0.0
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.0,0.0,114,0.0
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.0003618913650512695,4.1911476261013156e-05,91,0.003813944339752197
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0,0.0,190,0.0
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0,0.0,201,0.0
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0,0.0,182,0.0
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0,0.0,320,0.0
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0003618913650512695,1.3503409143704088e-06,268,0.0003618913650512695
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.00027846102714538574,0.00016738949384582176,178,0.029795329904556273
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.00027846102714538574,5.734895295900392e-06,437,0.0025061492443084715
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.00027846102714538574,9.942771863253391e-05,488,0.04852072669267655
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.0001834304690361023,2.108396195817268e-05,435,0.009171523451805115
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.0,0.0,174,0.0
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0,0.0,250,0.0
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.0008907605171203614,0.00018552203397705872,212,0.03933067120313645
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.0001834304690361023,8.130215112298856e-05,458,0.03723638521432876
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.0,0.0,286,0.0
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.0,0.0,239,0.0
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.0,0.0,150,0.0
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.0,0.0,36,0.0
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.0006121970653533936,0.000372119382632022,196,0.07293539899587631
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.0020200250625610353,0.0008846918512294644,211,0.18666998060941697
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.0020259971618652346,0.0006184435811848708,355,0.21954747132062916
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.0020200250625610353,0.0019938317553106558,166,0.33097607138156887
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.002881492042541504,0.0007374019097564812,532,0.392297815990448
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.0020720630645751953,0.0015878680158201545,309,0.4906512168884277
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.001865243721008301,0.001830734154474821,278,0.5089440949440003
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.0020200250625610353,0.0013691104176839196,225,0.3080498439788819
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.0020720630645751953,0.0020223064556008294,336,0.6794949690818787
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.0020720630645751953,0.002023304478533856,308,0.6231777793884277
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.0020720630645751953,0.0017785777499910037,346,0.6153879014968873
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.014013506317138673,0.0036468156787138983,1121,4.08808037583828
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.015963196754455566,0.01122656996778362,905,10.160045820844175
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.011384727275371553,0.006016964958159906,492,2.9603467594146737
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.015963196754455566,0.009645415835977578,611,5.8933490757823
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.009644143986701966,0.00815560466578637,348,2.8381504236936568
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.02999853219985962,0.006746282289322109,365,2.46239303560257
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.013110463213920594,0.011121403835058214,300,3.336421150517464
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.013110463213920594,0.0035880488662099934,477,1.7114993091821669
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.013110463213920594,0.004347044675598899,556,2.416956839632988
