revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.542243045425415,0.5080321109212442,968,491.7750833717644
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.542243045425415,0.5261272838219195,148,77.86683800564408
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.542243045425415,0.4489416838836626,271,121.66319633247257
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.476739604562521,0.43565544530743994,894,389.4759681048513
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5095699945032597,0.5013839452679734,256,128.35428998860118
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5095699945032597,0.5064121189842301,93,47.0963270655334
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5095699945032597,0.5095699945032597,114,58.0909793733716
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.4493528414726258,0.3173872662292732,91,28.88224122686386
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5095699945032597,0.3841708640834533,190,72.99246417585613
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.4957718406438828,0.490534525024713,201,98.59743952996732
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5095699945032597,0.45444846393554417,182,82.70962043626903
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5095699945032597,0.42262739419730383,320,135.24076614313722
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5095699945032597,0.3060380509842466,268,82.01819766377808
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.4187474636077881,0.37138474789723924,178,66.10648512570859
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.4187474636077881,0.3293565922389178,437,143.92883080840707
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.495550007969141,0.38914373440838984,488,189.90214239129423
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.495550007969141,0.39385929280738724,435,171.32879237121344
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.38853716316223147,0.3515333814389405,174,61.16680837037564
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.24220402634739877,0.24220402634739874,250,60.55100658684968
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.5282503995895386,0.46240604893241855,212,98.03008237367273
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.495550007969141,0.3763164792808773,458,172.3529475106418
