revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.6371460916519165,0.5734247035702892,968,555.07511305604
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.6371460916519165,0.5922240211907271,148,87.64915513622762
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.6371460916519165,0.44788331066831893,271,121.37637719111443
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.4658589964151383,0.4202981669037934,894,375.7465612119913
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5460712090730667,0.534240209138021,256,136.76549353933336
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5460712090730667,0.5408244923247445,93,50.29667778620124
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5460712090730667,0.5460712090730667,114,62.25211783432961
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.439506618309021,0.2664496190741822,91,24.24691533575058
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5460712090730667,0.32365336099819136,190,61.49413858965636
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.5454979815483093,0.5264250653644107,201,105.81143813824654
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5460712090730667,0.4009403873826776,182,72.97115050364732
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5460712090730667,0.3123559345305525,320,99.9538990497768
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5460712090730667,0.2518409846013162,268,67.49338387315274
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.4177734560489655,0.34813927055891986,178,61.96879015948773
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.4177734560489655,0.2739618475245598,437,119.72132736823264
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.5161295282125473,0.38694190202370043,488,188.8276481875658
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.5161295282125473,0.39129419462684933,435,170.21297466267947
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.3823721845626831,0.34552100747755204,174,60.120655301094054
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.23664252972602845,0.23664252972602845,250,59.16063243150711
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.5161295282125473,0.46477294389751717,212,98.53186410627364
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.5161295282125473,0.3760445750574879,458,172.22841537632945
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.2637393015742302,0.2571247282831819,286,73.53767228899002
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.2637393015742302,0.22695699332835287,239,54.24272140547634
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.2503669450938702,0.2503669450938702,150,37.55504176408053
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.29594073395729065,0.25289882225294913,36,9.104357601106168
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.1314952732563019,0.10617873793764383,196,20.81103263577819
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.1314952732563019,0.11936458335428442,211,25.185927087754013
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.11414986316151918,0.09150552775326647,355,32.484462352409594
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.12090386090278626,0.10461534521184773,166,17.366147305166724
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.1532276393532753,0.1414272681702713,532,75.23930666658433
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.1532276393532753,0.11643391662928666,309,35.97808023844958
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.12090386090278626,0.1146141705573034,278,31.862739414930346
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.12090386090278626,0.12068882979011537,225,27.154986702775957
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.12090386090278626,0.09850660627285639,336,33.098219707679746
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.10477652745246888,0.10317462421531802,308,31.77778425831795
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.10477652745246888,0.08277476750839653,346,28.6400695579052
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.14546636909246446,0.11828476233441024,1121,132.59721857687387
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.24563480631113055,0.1386267057213385,905,125.45716867781134
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.20291295343637467,0.1236505198364699,492,60.836055759543186
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.24563480631113055,0.20010401603325156,611,122.2635537963167
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.3914387375980616,0.3391035976213072,348,118.0080519722149
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.3914387375980616,0.37955475231077984,365,138.53748459343464
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.3914387375980616,0.36800012440201646,300,110.40003732060494
