revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.05469577929973603,0.019433347399705207,968,18.81148028291464
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.006117776107788086,0.0032654250755503366,148,0.48328291118144984
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.05469577929973603,0.034012187733685396,271,9.217302875828743
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.05469577929973603,0.04308007746548194,894,38.513589254140854
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.004312790298461914,0.0004903127076104283,256,0.12552005314826964
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.003857005310058594,0.0004697069519309588,93,0.04368274652957917
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.00033492743968963626,0.00033492743968963626,114,0.038181728124618536
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.041183056807518006,0.00815258965099251,91,0.7418856582403184
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.004312790298461914,0.003044874510639592,190,0.5785261570215225
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0023665353775024415,0.0011216164866490151,201,0.22544491381645204
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.003857005310058594,0.002058244097232819,182,0.37460042569637303
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.003857005310058594,0.0035229544364660985,320,1.1273454196691515
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.041183056807518006,0.004346466516736728,268,1.164853026485443
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.013107461547851564,0.009599474701184905,178,1.7087064968109131
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.013107461547851564,0.0041850127855209245,437,1.828850587272644
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.013107461547851564,0.012538259254518104,488,6.118670516204835
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.012673642730712892,0.010359053258786258,435,4.506188167572022
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.010162728118896484,0.007918527866231984,174,1.3778238487243653
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0012879362106323242,0.0012879362106323242,250,0.32198405265808105
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.017847711181640625,0.010774497953450904,212,2.2841935661315915
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.012651740264892578,0.006467368339971684,458,2.962054699707031
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.001309128761291504,0.0012172302266100902,286,0.3481278448104858
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.001309128761291504,0.00028860989025945947,239,0.06897776377201081
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.00027950990200042725,0.00027950990200042725,150,0.041926485300064084
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.00027950990200042725,0.0002639815741115146,36,0.009503336668014527
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.024313456249237062,0.018727793986456735,196,3.67064762134552
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.03354818328619003,0.025780459666308635,211,5.439676989591122
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.041668089294433594,0.02050918726397232,355,7.280761478710175
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.03354818328619003,0.03330977076112506,166,5.52942194634676
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.02903004016876221,0.015038774986195389,532,8.000628292655946
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.02903004016876221,0.024543341905785228,309,7.583892648887636
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.0308805890083313,0.029156516528301105,278,8.105511594867707
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.03354818328619003,0.03091615693203608,225,6.956135309708118
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.03354818328619003,0.027633760118910247,336,9.284943399953843
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.041668089294433594,0.03367811637396936,308,10.372859843182564
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.041668089294433594,0.0275704494239967,346,9.539375500702858
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.0308805890083313,0.024790951119268934,1121,27.790656204700475
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.03520034055709839,0.02830213098425892,905,25.61342854075432
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.0308805890083313,0.02691634334771614,492,13.24284092707634
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.03520034055709839,0.02560992333830476,611,15.647663159704209
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.054627159738540654,0.04505200079768554,348,15.678096277594566
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.04640926055908203,0.04014779277246293,365,14.653944361948968
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.044260163974761964,0.031870378267526624,300,9.561113480257987
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.03537056932449341,0.03047636472624053,477,14.537225974416732
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.044260163974761964,0.031587453463223336,556,17.562624125552176
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.08051302874088288,0.06637378241629825,420,27.876988614845267
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.06750137367248535,0.040981516055618936,259,10.614212658405304
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.06750137367248535,0.04621128453969955,10,0.4621128453969955
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.048193173360824584,0.028711507774316348,143,4.1057456117272375
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.06750137367248535,0.04205773727319247,361,15.182843155622482
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.11124144129753114,0.051245653133991854,684,35.05202674365043
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.15148041019439698,0.13141612684613183,777,102.11033055944444
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.06750137367248535,0.03243245140281553,293,9.502708261024951
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.12296380825042726,0.10948616188668413,781,85.5086924335003
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.11754265599250795,0.1066656809642703,860,91.73248562927246
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.15148041019439698,0.1051908612561637,812,85.41497934000492
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.10694836163520814,0.09252577306254828,1028,95.11649470829963
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.06750137367248535,0.06145002026579565,661,40.618463395690924
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.06581200604438782,0.058707340298018634,358,21.01722782669067
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.15148041019439698,0.09716964558835449,603,58.593296289777754
