revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.7980965428352357,0.3300011386950646,968,319.44110225682255
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.33846656284332277,0.33457151345014574,148,49.51658399062157
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.33846656284332277,0.2837914129517615,271,76.90747290992738
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.3260012010574341,0.26936098003216774,894,240.80871614875795
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.33846656284332277,0.33551880112886423,256,85.89281308898924
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.4150453187704087,0.3461306896061026,93,32.19015413336754
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.33846656284332277,0.33846656284332277,114,38.5851881641388
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.2786233506679535,0.26422346457229867,91,24.04433527607918
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.4150453187704087,0.3303614338238616,190,62.76867242653371
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.49638043129444126,0.41498175671883486,201,83.4113331004858
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.49638043129444126,0.439617911698923,182,80.01045992920399
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.49638043129444126,0.42235536810301255,320,135.15371779296402
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.33846656284332277,0.26503318529253583,268,71.0288936583996
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.26300386295318606,0.25410974580705836,178,45.23153475365639
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.4150453187704087,0.26949176402932173,437,117.7679008808136
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.2733963214159012,0.25351747828936966,488,123.7165294052124
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.36397371511459353,0.3394866307258606,435,147.67668436574937
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.36397371511459353,0.3620157880815967,174,62.99074712619782
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3562310036659241,0.3562310036659241,250,89.05775091648103
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.2817803372621536,0.23210888854388922,212,49.20708437130452
