revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.023642665100097656,0.018611028279548837,968,18.015475374603273
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.021940785598754883,0.01683877634100012,148,2.492138898468018
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.021940785598754883,0.009864255442390583,271,2.673213224887848
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.017742360305786135,0.0127961863471891,894,11.439790594387055
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.01159698600769043,0.011216207605600359,256,2.871349147033692
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.021669258117675783,0.012214020468599054,93,1.135903903579712
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.01159698600769043,0.011596986007690432,114,1.3220564048767092
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.011018220901489259,0.002734412058107146,91,0.24883149728775028
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.01159698600769043,0.002660756996681816,190,0.505543829369545
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.021669258117675783,0.020127000075667652,201,4.045527015209198
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.021669258117675783,0.009049942035989448,182,1.6470894505500795
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.01159698600769043,0.0005996369770169259,320,0.19188383264541628
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.01159698600769043,0.0021294686235598663,268,0.5706975911140442
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.011018220901489259,0.007360858535766603,178,1.3102328193664552
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.011018220901489259,0.0013323111295700076,437,0.5822199636220933
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.01763971943855286,0.00783642526464384,488,3.8241755291461947
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.01763971943855286,0.009456200378461814,435,4.113447164630889
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.00872274169921875,0.008464962135512254,174,1.4729034115791322
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.007703340697288514,0.007703340697288513,250,1.9258351743221283
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.0380261194229126,0.019902452445817446,212,4.219319918513299
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.01763971943855286,0.01671645064864096,458,7.656134397077561
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.0380261194229126,0.023465390978326336,286,6.711101819801332
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.03982374267578125,0.021615261735078186,239,5.166047554683686
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.03982374267578125,0.03982374267578125,150,5.973561401367188
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.05437618255615235,0.04063221155802409,36,1.4627596160888672
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.03725270195007324,0.020052337416824027,196,3.9302581336975093
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.047216623246669774,0.03547276745486599,211,7.484753932976723
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.02038299207687378,0.007868060516773814,355,2.7931614834547043
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.047216623246669774,0.02035887922745153,166,3.379573951756954
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.03354826703071594,0.027574523603983388,532,14.669646557319162
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.033057923579216004,0.024742310057373106,309,7.64537380772829
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.047216623246669774,0.03402560449173982,278,9.45911804870367
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.047216623246669774,0.046858841497739154,225,10.54323933699131
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.047216623246669774,0.022361827271218812,336,7.513573963129521
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.020589098930358887,0.01972244338068095,308,6.074512561249733
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.020589098930358887,0.015577205980444231,346,5.389713269233704
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.05384021797180176,0.04729405155441358,1121,53.01663179249763
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.051015445709228516,0.03996010470303383,905,36.16389475624562
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.051015445709228516,0.040896974390405946,492,20.121311400079726
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.04988320752382279,0.033906018134263846,611,20.71657708003521
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.0224797034740448,0.019576497752090978,348,6.812621217727661
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.04334294549226761,0.012884108525530933,365,4.70269961181879
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.025293936491012574,0.021744641120553018,300,6.523392336165905
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.03321488132476807,0.02625619514053473,477,12.524205082035065
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.025293936491012574,0.016004506903586627,556,8.898505838394165
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.0331934365272522,0.03213176326297579,420,13.495340570449832
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.0331934365272522,0.021219664147553753,259,5.495893014216422
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.0331934365272522,0.028841051564216617,10,0.2884105156421662
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.06373039326667786,0.03215348390765957,143,4.597948198795319
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.0331934365272522,0.027991931743568992,361,10.105087359428406
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.04052665586471558,0.029068211864902258,684,19.882656915593145
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.04052665586471558,0.019785192747711372,777,15.373094764971736
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.03321488132476807,0.02910231836663985,293,8.526979281425476
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.04214666919708252,0.021557819110025366,781,16.83665672492981
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.018212347412109375,0.012439707947678345,860,10.698148835003376
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.018212347412109375,0.01495777669463839,812,12.145714676046373
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.014364524173736574,0.0075105022451409115,1028,7.720796308004857
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.04052665586471558,0.027288922613940333,661,18.03797784781456
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.04052665586471558,0.03859120157970397,358,13.815650165534022
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.04052665586471558,0.02480751595643425,603,14.958932121729852
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.04052665586471558,0.018688423912865775,322,6.01767249994278
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.02440964183807373,0.02030530804451658,362,7.350521512115002
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.01880329132080078,0.017605393115701622,358,6.30273073542118
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.019054918861389162,0.017084291414122713,428,7.312076725244522
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.0331934365272522,0.024269527228152617,435,10.557244344246389
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.02622898190021515,0.025098896657272374,353,8.859910520017149
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.02622898190021515,0.02342491460989431,291,6.816650151479244
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.0229652032494545,0.022231578134502685,350,7.78105234707594
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.02622898190021515,0.02164942224615871,404,8.746366587448119
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.020093878221511843,0.013623751071072363,387,5.272391664505005
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.02222610788345337,0.01706656373624269,394,6.724226112079621
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.03354826703071594,0.02660358740961397,770,20.484762305402757
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.0237960054397583,0.014933575987676268,427,6.376636946737767
