revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.6099110272169114,0.5146498268344432,968,498.181032375741
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.5674612235069275,0.5553587331153251,148,82.19309250106812
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.5674612235069275,0.434074964948334,271,117.63431550099851
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.4947469019651413,0.39601202685018255,894,354.0347520040632
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5429246676445008,0.5410427236726507,256,138.50693726019858
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5838818771362305,0.5450573743430518,93,50.690335813903815
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5429246676445008,0.5429246676445008,114,61.89341211147309
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.4947469019651413,0.4844663389517711,91,44.08643684461117
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5429246676445008,0.5014482386848802,190,95.27516535012724
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.5838818771362305,0.5742274711776135,201,115.41972170670033
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5838818771362305,0.5119191005983196,182,93.16927630889415
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5429246676445008,0.477849958927855,320,152.9119868569136
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5429246676445008,0.49568167536667923,268,132.84268899827003
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.4947469019651413,0.4481581879787901,178,79.77215746022463
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.5103997231721878,0.4995972338078224,437,218.32399117401837
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.5103997231721878,0.44217817104776375,488,215.78294747130872
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.45497179539203647,0.3759770586541056,435,163.55002051453593
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.3649438678979874,0.36070390768133365,174,62.762479936552054
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3481767524957657,0.34817675249576563,250,87.04418812394141
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.4151880183696747,0.38935364780611587,212,82.54297333489656
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.39247520385980605,0.3656342417092563,458,167.46048270283939
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.38759991779327396,0.3566635472016735,286,102.00577449967862
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.38759991779327396,0.3608788980442111,239,86.25005663256646
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.3686486332654953,0.3686486332654953,150,55.297294989824294
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.3686486332654953,0.3684181710388925,36,13.26305415740013
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.21874154109954835,0.21649302337242635,196,42.432632580995566
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.41945796673297886,0.23899849134723164,211,50.428681674265874
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.41945796673297886,0.2555791123445941,355,90.7305848823309
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.41945796673297886,0.41602658777021506,166,69.0604135698557
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.4459019241333008,0.3428896584807482,532,182.41729831175803
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.3957062973022461,0.35493126710626305,309,109.67376153583528
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.3522453235626221,0.34557930083206234,278,96.07104563131332
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.41945796673297886,0.2569075134623846,225,57.80419052903653
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.41945796673297886,0.3917761763697579,336,131.63679526023867
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.41945796673297886,0.4119810833288478,308,126.89017366528513
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.41945796673297886,0.3597584341064354,346,124.47641820082664
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.9077068030118942,0.3820884874348552,1121,428.32119441447264
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.741774362719059,0.6489019200190655,905,587.2562376172543
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.6002614812850953,0.455308565495363,492,224.0118142237186
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.741774362719059,0.582873807143131,611,356.135896164453
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.48070900561809543,0.4433782431671674,348,154.29562862217426
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.8246985952138901,0.40651840389447674,365,148.37921742148401
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.8246985952138901,0.7247754222905637,300,217.43262668716912
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.9512349785089493,0.4595033355318525,477,219.18309104869365
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.8246985952138901,0.4580562432378317,556,254.6792712402344
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.40528017354011536,0.3933499647465206,420,165.20698519353866
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.40528017354011536,0.37033104798011346,259,95.91574142684938
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.39900802786350253,0.3736016516947746,10,3.736016516947746
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.45542880802154545,0.3925467377175818,143,56.1341834936142
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.39900802786350253,0.3686450456594826,361,133.08086148307322
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.4078906668663025,0.3341991310060024,684,228.59220560810564
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.4078906668663025,0.32151757285878774,777,249.81915411127807
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.40528017354011536,0.3867331508425722,293,113.31281319687366
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.7564612529277802,0.46142972110984576,781,360.37661218678954
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.3824293156862259,0.3325540920735514,860,285.99651918325424
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.34522952020168307,0.2751176764929089,812,223.39555331224204
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.3824293156862259,0.3108889647380155,1028,319.59385575067995
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.39900802786350253,0.30593838524991557,661,202.2252726501942
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.315861642408371,0.24413798711539653,358,87.40139938731195
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.4078906668663025,0.2623896122985614,603,158.22093621603253
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.2846602408409119,0.2464216920704575,322,79.34778484668732
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.3083553015470505,0.28849305904520817,362,104.43448737436535
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.27136442584991455,0.2535805625004475,358,90.78184137516021
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.27136442584991455,0.2387505254645214,428,102.18522489881516
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.39900802786350253,0.3092238504668763,435,134.51237495309118
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.3044404726147652,0.2978749645355741,353,105.14986248105765
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.3044404726147652,0.23025315352186718,291,67.00366767486335
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.3044404726147652,0.25847846753805026,350,90.4674636383176
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.2949467183828354,0.20498326796670954,404,82.81324025855065
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.32657516708374024,0.19849736733806228,387,76.8184811598301
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.20026260013580324,0.17858110309518532,394,70.36095461950302
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.4459019241333008,0.3720522439117866,770,286.48022781207567
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.3690485594749451,0.34503490320329644,427,147.32990366780757
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.3690485594749451,0.32573598651739516,293,95.44064404959678
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.32657516708374024,0.2802562943247711,588,164.7907010629654
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,0.3414769441604614,0.3333639418236911,288,96.00881524522305
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,0.3126307136297226,0.22895179756838852,815,186.59571501823663
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,0.25619930839538574,0.18258680889421186,2226,406.4382365985156
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,0.3414769441604614,0.2863649888907807,1422,407.2110142026902
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,0.2199192422628403,0.1913195007807125,1316,251.77646302741766
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,0.1826068009376526,0.1347203121490541,917,123.53852624068261
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,0.20417726588249208,0.1682245394152462,505,84.95339240469933
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,0.2251795220375061,0.18638922076271744,1642,306.05110049238203
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,0.2168024983406067,0.1316144248825142,667,87.78682139663698
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,0.19763211708068848,0.1596747327831304,749,119.59637485456467
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,0.18630222690105439,0.13362156235756298,396,52.914138693594936
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,0.19763211708068848,0.1900930934917525,890,169.18285320765972
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,0.18630222690105439,0.16335136709318135,682,111.40563235754968
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,0.272073258638382,0.2228790281634177,155,34.54624936532974
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,0.2168024983406067,0.21680249834060666,121,26.233102299213407
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,0.2168024983406067,0.21378606554705457,249,53.232730321216586
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,0.33220026903152466,0.28169447376283013,600,169.01668425769807
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,0.33220026903152466,0.21934555291885466,508,111.42754088277816
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,0.2168024983406067,0.2083425690362053,137,28.542931957960125
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,0.2168024983406067,0.20944036385519754,145,30.368852759003644
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,0.2168024983406067,0.2021224171187267,242,48.91362494273186
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,0.2622773236274719,0.2289696391975391,659,150.89099223117827
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,0.41724418150186543,0.3882913504220847,173,67.17440362302065
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,0.41724418150186543,0.41700858480113023,264,110.09026638749839
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,0.41724418150186543,0.40027944003744764,312,124.88718529168366
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,0.41724418150186543,0.3855738688193835,78,30.074761767911912
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,0.4151880183696747,0.41518801836967467,155,64.35414284729957
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,0.3798156301498413,0.3798156301498413,10,3.798156301498413
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,0.4151880183696747,0.39900693984185504,31,12.369215135097505
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,0.40802181382179264,0.35406181627107286,651,230.49424239246844
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,0.40802181382179264,0.38061391836697206,212,80.69015069379807
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,0.4151880183696747,0.38917947340406156,846,329.24583449983606
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,0.40203666105270386,0.2990589129605925,166,49.64377955145836
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,0.40203666105270386,0.3471995930155119,48,16.665580464744572
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,0.40203666105270386,0.26751320222253844,227,60.72549690451622
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,0.40203666105270386,0.39014712607803037,373,145.52487802710533
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,0.4423304294109345,0.33902319026032246,429,145.44094862167833
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,0.3520843199014664,0.3269549757745695,161,52.63975109970569
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,0.3520843199014664,0.33557913859297595,123,41.27623404693604
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,0.3481767524957657,0.3477080274956898,103,35.81392683205605
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,0.46954941573143005,0.3608542820444871,462,166.71467830455305
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,0.2491126422405243,0.2491126422405243,78,19.430786094760894
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,0.3026913488864899,0.30269134888648996,53,16.042641490983968
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,0.3371513584136963,0.2737256166545294,93,25.45648234887123
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,0.3371513584136963,0.21588710380752252,443,95.63798698673247
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,0.2491126422405243,0.22362261092577662,112,25.04573242368698
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,0.3686486332654953,0.36864863326549535,89,32.80972836062909
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,0.40203666105270386,0.3541516497345324,135,47.810472714161875
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,0.40203666105270386,0.3664197550839221,338,123.84987721836566
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,0.40203666105270386,0.3573693765424093,75,26.8027032406807
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,0.40203666105270386,0.29948422212600706,112,33.54223287811279
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,0.3686486332654953,0.31165774185700074,56,17.452833543992043
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,0.2823921489715576,0.2823921489715576,119,33.604665727615355
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,0.36450031318664555,0.29630107219905755,191,56.59350479001999
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,0.3686486332654953,0.3563262783663613,14,4.988567897129059
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,0.39689405956268314,0.393297219922554,418,164.39823792762758
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,0.3686486332654953,0.36864863326549535,30,11.05945899796486
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,0.39689405956268314,0.36491399695783294,265,96.70220919382572
Barama,Barama,,96,BAKSA,18-324-00234,18-324,0.3686486332654953,0.3163132383006343,89,28.15187820875645
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,0.2823921489715576,0.2823921489715576,20,5.647842979431152
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,0.3026913488864899,0.3026913488864899,5,1.5134567444324496
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,0.2921292677283287,0.2921292677283287,48,14.022204850959778
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,0.3026913488864899,0.2993035115338722,159,47.58925833388568
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,0.3026913488864899,0.2506483172597725,268,67.17374902561903
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,0.34713472051620486,0.2712225020074845,35,9.492787570261957
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,0.4282334077358246,0.32794362278075057,145,47.55182530320883
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,0.3026913488864899,0.3026913488864899,2,0.6053826977729798
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,0.2921292677283287,0.29212926772832876,7,2.044904874098301
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,0.2834015871047974,0.26201593221112307,57,14.934908136034014
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,0.4282334077358246,0.38224532758707697,564,215.5863647591114
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,0.9077068030118942,0.39280443722664854,524,205.82952510676384
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,0.9077068030118942,0.37250314651098976,292,108.770918781209
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,0.3083553015470505,0.27601012613531345,266,73.41869355199337
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,0.842655744946003,0.5447669152654463,947,515.8942687563776
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,0.49311937575340276,0.4162428742507836,385,160.25350658655168
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,0.49311937575340276,0.44279064605907664,284,125.75254348077776
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,0.32559857301712036,0.30386021324539575,241,73.23031139214038
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,0.3957062973022461,0.3057122843979104,283,86.51657648460865
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,0.32559857301712036,0.2111303961781823,784,165.52623060369493
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,0.41945796673297886,0.24612435851011186,2761,679.5493538464189
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,0.7775374560832977,0.5711135177958493,396,226.16095304715634
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,0.915078491973877,0.7777074360842129,223,173.42875824677947
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,0.2823921489715576,0.2823921489715576,15,4.235882234573364
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,0.3431496563911438,0.3126080538987186,257,80.34026985197067
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,0.3431496563911438,0.3103548240739202,504,156.41883133325578
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,0.3686486332654953,0.35315096954705516,273,96.41021468634605
