revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.2033364951610566,1.000625235889298,968,968.6052283408404
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.9354994919538498,0.8320805304219594,148,123.14791850245
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.2033364951610566,0.9987581513549127,271,270.66345901718137
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.2033364951610566,1.0875625316921496,894,972.2809033327818
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.7258281726837158,0.7146502613099293,256,182.9504668953419
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.0011213044404983,0.7421594162397488,93,69.02082571029663
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.7258281726837158,0.7258281726837159,114,82.74441168594362
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,1.0640485177993775,0.508189325267666,91,46.24522859935761
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.7258281726837158,0.4678035282390996,190,88.88267036542892
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.0011213044404983,0.9655104491191123,201,194.06760027294158
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.0011213044404983,0.6845405515867276,182,124.5863803887844
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.7258281726837158,0.4158646534456313,320,133.07668910260202
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.0640485177993775,0.4494775840314467,268,120.45999252042772
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7474503089904786,0.6246854584805083,178,111.19401160953046
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7474503089904786,0.44497671394773697,437,194.45482399516106
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.8338150587558747,0.6519879803383936,488,318.1701344051361
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.8338150587558747,0.6352796822308946,435,276.34666177043914
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.6263419528484345,0.5392783599908326,174,93.83443463840487
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.2820450174570084,0.2820450174570084,250,70.5112543642521
