revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.0092494624614716,0.7410761735747176,968,717.3617360203266
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.767074718785286,0.738031592072023,148,109.2286756266594
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.767074718785286,0.679502117891505,271,184.14507394859788
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.8080060651779175,0.6825626378590629,894,610.2109982460022
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.7081927632570267,0.7081381558200345,256,181.28336788992883
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.7841249539375306,0.7105267532920326,93,66.07898805615903
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.7081927632570267,0.7081927632570268,114,80.73397501130106
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.7592778293371201,0.7036832829643083,91,64.03517874975205
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.7081927632570267,0.6400714618372918,190,121.61357774908544
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.7841249539375306,0.7640744059142781,201,153.5789555887699
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.7841249539375306,0.6248786823863512,182,113.72792019431593
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.7081927632570267,0.521238765109703,320,166.79640483510497
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.7081927632570267,0.7066704163609158,268,189.3876715847254
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7592778293371201,0.738343592431706,178,131.42515945284367
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7592778293371201,0.7031041416672876,437,307.2565099086047
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.7592778293371201,0.7320056200154492,488,357.2187425675392
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.7585576853036881,0.6208660667389289,435,270.07673903143404
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.5980737534284591,0.5507954721919421,174,95.83841216139794
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.4111096412658692,0.4111096412658692,250,102.7774103164673
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.7585576853036881,0.7149515944777793,212,151.56973802928923
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.7585576853036881,0.584587208717463,458,267.740941592598
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.591257682800293,0.4873426670340391,286,139.38000277173518
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.591257682800293,0.41380256786526004,239,98.89881371979715
