revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.15729683561325075,0.12723166611230324,968,123.16025279670954
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.15729683561325075,0.14117554662549817,148,20.89398090057373
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.15729683561325075,0.08556334498905169,271,23.187666492033006
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.0785220591545105,0.0700901191097778,894,62.660566484141356
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.12461257848739625,0.12160509943533687,256,31.13090545544624
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.12461257848739625,0.12079179823783137,93,11.233637236118318
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.12461257848739625,0.12461257848739624,114,14.205833947563171
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.0785220591545105,0.05029974240627918,91,4.5772765589714055
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.12461257848739625,0.05846846592137688,190,11.109008525061608
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.10127638893127441,0.09675771701300323,201,19.44830111961365
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.12461257848739625,0.06741149680326274,182,12.268892418193817
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.12461257848739625,0.043772368040978914,320,14.007157773113253
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.12461257848739625,0.04974738785366514,268,13.332299944782259
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.04762111475467682,0.0372958001103294,178,6.638652419638634
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.04762111475467682,0.04370567016312404,437,19.099377861285205
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.04762111475467682,0.037059646458410825,488,18.085107471704482
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.08459427242279054,0.053903185418227625,435,23.447885656929017
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.08459427242279054,0.06440893873236646,174,11.207155339431763
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.08459427242279054,0.08459427242279051,250,21.148568105697628
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.0556542293548584,0.03349991143913764,212,7.10198122509718
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.08459427242279054,0.04670636752911531,458,21.391516328334813
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.05757803649902344,0.05002671143341731,286,14.307639469957351
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.05757803649902344,0.05069212337677449,239,12.115417487049104
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.04415272407531738,0.04415272407531739,150,6.622908611297608
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.06802776861190796,0.04547911543846131,36,1.637248155784607
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.057245816266536714,0.04562504166869485,196,8.94250816706419
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.07158929224014282,0.057819134681993185,211,12.199837417900563
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.04120347738265991,0.033076938248217946,355,11.742313078117371
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.07158929224014282,0.027730882213919995,166,4.603326447510719
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.049831441307067875,0.046663801453167335,532,24.825142373085022
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.052911404180526735,0.04348995200893254,309,13.438395170760154
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.07158929224014282,0.04919387278977058,278,13.67589663555622
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.07158929224014282,0.07099994498284658,225,15.97498762114048
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.07158929224014282,0.03523723095265173,336,11.83970960009098
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.04120347738265991,0.028704066687977158,308,8.840852539896964
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.04120347738265991,0.03385549914147813,346,11.714002702951433
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.07438923708200455,0.060717109227297464,1121,68.06387944380046
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.10527046082019806,0.06339844987426674,905,57.3755971362114
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.0864260884165764,0.06254102531615797,492,30.77018445554972
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.10527046082019806,0.0842375544511745,611,51.46914576966763
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.07131336932182313,0.056905842747633495,348,19.803233276176456
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.0566289044380188,0.04950759983271769,365,18.07027393894196
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.056355033493041995,0.05476827323818207,300,16.430481971454622
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.1002520655155182,0.078722365620951,477,37.55056840119363
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.06641222507953644,0.05663093224463703,556,31.48679832801819
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.07356515998840332,0.07259715366613297,420,30.490804539775844
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.07356515998840332,0.06552434269682322,259,16.970804758477215
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.1051653519153595,0.09568529433727264,10,0.9568529433727264
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.164167173576355,0.1029329291083596,143,14.719408862495424
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.1051653519153595,0.10000077761150791,361,36.10028071775436
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.11257065114974976,0.09523303503137934,684,65.13939596146346
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.11257065114974976,0.06900710428190662,777,53.61852002704144
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.1051653519153595,0.09700550723043319,293,28.422613618516927
