revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.9782809661865235,0.8045297760549164,968,778.7848232211591
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.7427896029472352,0.6210802900217676,148,91.91988292322159
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.9782809661865235,0.7677135300064,271,208.0503666317344
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.9782809661865235,0.8617040421133474,894,770.3634136493325
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5006882244944573,0.49621818432239817,256,127.03185518653393
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.8702126258373261,0.5293053227360531,93,49.22539501445294
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.4960364753723145,0.49603647537231443,114,56.54815819244384
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.7985280934333802,0.5363420549811897,91,48.807127003288265
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5463332759261131,0.5087113254899729,190,96.65515184309484
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.8702126258373261,0.8562982973102314,201,172.11595775935652
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.8702126258373261,0.7169575153585319,182,130.48626779525281
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.6837606235742569,0.5618978473210335,320,179.80731114273073
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.7985280934333802,0.5016780663790987,268,134.44972178959847
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7826581014156342,0.6701869707335918,178,119.29328079057933
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7826581014156342,0.4994017876397827,437,218.23858119858505
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.855715646982193,0.6799435669796877,488,331.8124606860876
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.855715646982193,0.651948683967097,435,283.59767752568723
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.6390719382286072,0.5654162588799136,174,98.38242904510497
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3477972062587738,0.3477972062587738,250,86.94930156469346
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.855715646982193,0.7759610021611992,212,164.50373245817423
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.855715646982193,0.5853756301347866,458,268.10203860173226
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.487709502863884,0.4007913125914293,286,114.62631540114879
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.6315063101768494,0.4800348755405538,239,114.72833525419236
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.6315063101768494,0.6315063101768494,150,94.72594652652741
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.8672424550056458,0.6446027626673381,36,23.20569945602417
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.44277951221466066,0.2960524527659221,196,58.02628074212074
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.5113470340013504,0.4254923730172252,211,89.77889070663451
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.4037148687362671,0.20887702817859782,355,74.15134500340223
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.5113470340013504,0.40147430567008907,166,66.64473474123479
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.4868844113826752,0.35371668632191827,532,188.17727712326052
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.4868844113826752,0.4276081008173501,309,132.1309031525612
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.5113470340013504,0.48855631724510273,278,135.81865619413855
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.5113470340013504,0.5099119384644826,225,114.73018615450859
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.5113470340013504,0.4335648068398947,336,145.67777509820462
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.4321603260040283,0.39675925669484324,308,122.20185106201171
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.4321603260040283,0.3524312676628201,346,121.94121861133576
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.6879096722364426,0.4798083295309364,1121,537.8651374041797
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.8515528998374939,0.6006633772582113,905,543.6003564186813
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.7087255096912385,0.5763717166805171,492,283.5748846068144
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.8515528998374939,0.6877098620006964,611,420.1907256824255
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.6289267197132111,0.5768446252883166,348,200.74192960033417
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.7405992294311524,0.4711725103076518,365,171.9779662622929
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.5377881552219391,0.5149999092903137,300,154.49997278709412
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.6803452515125274,0.6146650827784709,477,293.1952444853306
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.6803452515125274,0.5284254207773603,556,293.80453395221235
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.7170267991304398,0.7063496003477913,420,296.66683214607235
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.7170267991304398,0.6439768602709972,259,166.7900068101883
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.7170267991304398,0.6330894592761993,10,6.330894592761993
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.597116313624382,0.5678385632851741,143,81.2009145497799
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.7170267991304398,0.6167138721973944,361,222.63370786325936
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.7498408416748047,0.6956156887865207,684,475.80113112998015
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.7498408416748047,0.6540219456202581,777,508.17505174694054
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.7170267991304398,0.5939074872428648,293,174.01489376215937
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,1.1100740478038789,0.8058669765333206,781,629.3821086725234
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.7385848114967346,0.6583848436232222,860,566.2109655159711
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.7382648119688034,0.6388574628617962,812,518.7522598437786
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.7942533031702042,0.7385237502363869,1028,759.2024152430058
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.7498408416748047,0.7335656584958625,661,484.8869002657651
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.7498408416748047,0.7479927740304164,358,267.7814131028891
