revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.9665438539266586,1.5754553461627527,968,1525.0407750855447
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,1.491978401374817,1.3619077705910079,148,201.56235004746918
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.749750637483597,1.5223119968925893,271,412.5465511578917
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.749750637483597,1.6050899154376264,894,1434.950384401238
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.2282735608816147,1.2070020816731266,256,308.9925329083204
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.7621504169225695,1.2650820976998216,93,117.65263508608341
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.2282735608816147,1.2282735608816147,114,140.02318594050408
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,1.6103424909114838,0.7869709872586387,91,71.61435984053612
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.2282735608816147,0.838802044542965,190,159.37238846316336
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.7621504169225695,1.705203487846745,201,342.74590105719574
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.7621504169225695,1.2569945609798798,182,228.77301009833815
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.2282735608816147,0.846530202569887,320,270.88966482236384
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.6103424909114838,0.7014045434127104,268,187.97641763460638
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,1.2116909853935243,1.0010972901705275,178,178.1953176503539
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,1.2116909853935243,0.7731043634144065,437,337.8466068120956
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,1.398889065170288,1.0634200725067346,488,518.9489953832865
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,1.398889065170288,1.040793567836586,435,452.74520200891493
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,1.0175257053375244,0.8987561066337015,174,156.38356255426407
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.547845928645134,0.547845928645134,250,136.9614821612835
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,1.398889065170288,1.2381386248108353,212,262.4853884598971
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,1.398889065170288,0.9444534599039751,458,432.5596846360206
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.5696093614101411,0.560934703841743,286,160.4273252987385
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.5696093614101411,0.4892697670337046,239,116.93547432105541
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.4909303302049637,0.4909303302049636,150,73.63954953074455
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.4909303302049637,0.48894415438837474,36,17.60198955798149
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.36568035736083987,0.31864822017124717,196,62.45505115356445
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.7465138309717179,0.3433013556454419,211,72.43658604118824
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.7465138309717179,0.44441028979959624,355,157.76565287885666
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.7465138309717179,0.7396954904175667,166,122.78945140931606
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.6075988327026367,0.413829275366776,532,220.15717449512482
