revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.6259760975837708,0.576307579688531,968,557.8657371384979
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.5955205324172974,0.5857374063163997,148,86.68913613482715
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.5955205324172974,0.5444608513868604,271,147.54889072583916
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.5536207408189774,0.5327103842044654,894,476.2430834787921
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5756862493634224,0.5748243154359051,256,147.1550247515917
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5756862493634224,0.565610530855066,93,52.60177936952114
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5756862493634224,0.5756862493634224,114,65.62823242743015
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.5536207408189774,0.5509040588755857,91,50.1322693576783
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5756862493634224,0.45162302058132076,190,85.80837391045094
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.5387748550176621,0.512649309024882,201,103.04251111400129
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5756862493634224,0.35170793701456143,182,64.01084453665018
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5756862493634224,0.25937505941785877,320,83.0000190137148
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5756862493634224,0.5541310177385362,268,148.50711275392771
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.5536207408189774,0.5272076860657987,178,93.84296811971217
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.5536207408189774,0.5315844074344847,437,232.30238604886978
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.5536207408189774,0.5196421993630984,488,253.585393289192
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.5257412870407104,0.4358735395780925,435,189.60498971647024
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.4250395586550236,0.3822608236713656,174,66.51338331881762
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.2558691066741943,0.2558691066741944,250,63.96727666854859
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.49085432004332546,0.43355194271608904,212,91.91301185581088
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.49085432004332546,0.3264214440842383,458,149.50102139058114
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.19503468333482743,0.18118180515286808,286,51.81799627372027
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.19503468333482743,0.14613025524437304,239,34.925131003405156
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.153537116651237,0.153537116651237,150,23.030567497685553
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.19601091451644898,0.15589677208819325,36,5.612283795174957
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.2265275236129761,0.21524734536080944,196,42.18847969071865
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.2265275236129761,0.1768865082067336,211,37.32305323162079
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.2265275236129761,0.21412898182709453,355,76.01578854861856
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.2265275236129761,0.22318805565776603,166,37.04921723918916
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.20026926574707032,0.16482519525849731,532,87.68700387752057
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.2039206954240799,0.1654573594557429,309,51.126324071824556
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.14192589919567108,0.14007433731993324,278,38.94066577494144
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.22381182556152346,0.1162876547698975,225,26.164722323226936
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.22381182556152346,0.1868257995301769,336,62.773468642139434
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.22381182556152346,0.21798534490200996,308,67.13948622981907
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.22381182556152346,0.16773922234504898,346,58.03777093138695
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.22691194712221624,0.130242252921989,1121,146.00156552554967
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.28506118354797366,0.1956672159780323,905,177.07883046011924
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.24436987853050232,0.14666768099559033,492,72.16049904983043
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.28506118354797366,0.23797472412316967,611,145.40255643925667
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.3331405743509531,0.24142568055709887,348,84.0161368338704
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.3331405743509531,0.3259535943648832,365,118.97306194318237
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.3331405743509531,0.32589797235819695,300,97.76939170745909
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.32428867645263676,0.2568446674484627,477,122.51490637291671
