revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.011522475025057793,0.004629968895431423,968,4.481809890777618
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0023180923223495484,0.0015526304622810033,148,0.2297893084175885
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.011522475025057793,0.00669260663353594,271,1.8136963976882399
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.011522475025057793,0.008999542910540663,894,8.045591362023353
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0011994037657976151,0.0007831191819568631,256,0.20047851058095695
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0028560401439666747,0.000916732535399096,93,0.08525612579211593
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.000766197044402361,0.0007661970444023608,114,0.08734646306186913
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.007886300659179687,0.0019603644460112184,91,0.17839316458702087
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0028560401439666747,0.001901990875833129,190,0.3613782664082945
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.002435936188697815,0.0020267132058072444,201,0.40736935436725613
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0028560401439666747,0.0022712372942981156,182,0.41336518756225704
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0028560401439666747,0.002717314448778052,320,0.8695406236089765
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.007886300659179687,0.0012130397726767767,268,0.32509465907737617
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.0057320786952972415,0.003924101616676604,178,0.6984900877684355
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.008896546840667725,0.0028629111203503557,437,1.2510921595931055
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.008896546840667725,0.007586807933632956,488,3.7023622716128823
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.03247710971832275,0.02726186168292473,435,11.858909832072257
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.03247710971832275,0.03164283044968528,174,5.505852498245238
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.029177914428710938,0.029177914428710934,250,7.294478607177734
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.017311188697814943,0.0085450656125568,212,1.8115539098620417
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.03247710971832275,0.00935379936031379,458,4.284040107023716
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.017311188697814943,0.010235023030701217,286,2.927216586780548
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.0179601667881012,0.011512806519903399,239,2.7515607582569124
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.0179601667881012,0.0179601667881012,150,2.69402501821518
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.029863218259811402,0.01862144742541843,36,0.6703721073150635
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.07138522316217423,0.060904981148060484,196,11.937376305019855
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.07138522316217423,0.046959991671717,211,9.908558242732287
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.057454655742645265,0.04938804036822118,355,17.532754330718518
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.057454655742645265,0.053089958971559284,166,8.81293318927884
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.024877549481391908,0.016965430343814925,532,9.025608942909539
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.04755793409347534,0.03218913594966567,309,9.946443008446693
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.024877549481391908,0.024061475325831406,278,6.689090140581131
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.05328274099230767,0.013475037980000175,225,3.0318835455000395
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.05328274099230767,0.04582320029132424,336,15.396595297884943
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.05328274099230767,0.05010074041853478,308,15.431028048908713
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.05328274099230767,0.03435847110310731,346,11.88803100167513
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.07138522316217423,0.009894696255736753,1121,11.091954502680899
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.06561211723089218,0.0273814429379728,905,24.780205858865383
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.04549910753965378,0.020071343916169996,492,9.875101206755637
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.06561211723089218,0.04391447951316638,611,26.831746982544658
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.11445219042301179,0.0685903574300566,348,23.869444385659698
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.12014002590179444,0.11109833444432037,365,40.550892072176936
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.12014002590179444,0.11905933716082572,300,35.717801148247716
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.2298521235652268,0.166260930977843,477,79.30646407643111
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.12471316242218018,0.1058219533771062,556,58.83700607767105
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.12471316242218018,0.08866902476027606,420,37.24099039931595
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.12471316242218018,0.10565782545187069,259,27.36537679203451
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.10358178333044053,0.09880803458079696,10,0.9880803458079696
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.2298521235652268,0.19325974000924226,143,27.63614282132164
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.10358178333044053,0.10098112611687664,361,36.454186528192466
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.1369706416130066,0.11104400714240009,684,75.95410088540166
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.1369706416130066,0.1210272726164601,777,94.03819082298949
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.2298521235652268,0.16142701825632527,293,47.2981163491033
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.149924083006382,0.11460336876486579,781,89.50523100536019
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.14082309835255147,0.12564824451440296,860,108.05749028238654
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.14082309835255147,0.12969620012283015,812,105.31331449973808
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.14870783064439894,0.14113178260362041,1028,145.0834725165218
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.12192192178815604,0.10168941538502968,661,67.21670356950462
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.12192192178815604,0.12056346367707467,358,43.16171999639273
