revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.005580009984970093,0.0017753336340188982,968,1.7185229577302934
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.001844676446914673,0.0012206032145667723,148,0.1806492757558823
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.008719603681564332,0.003861204392355746,271,1.0463863903284072
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.012305692648887635,0.005189261125211481,894,4.639199445939064
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.008719603681564332,0.0021132282920181752,256,0.5409864427566529
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.01761086201667786,0.0022597803900318764,93,0.2101595762729645
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.001844676446914673,0.0018446764469146732,114,0.21029311494827274
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.008719603681564332,0.008232028255881844,91,0.7491145712852478
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.01761086201667786,0.01073220807483322,190,2.0391195342183117
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.01396242666244507,0.0035670502043482085,201,0.7169770910739899
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.01761086201667786,0.0098876542366468,182,1.7995530710697176
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.01761086201667786,0.01650290494814515,320,5.280929583406449
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.008719603681564332,0.008521930456517349,268,2.2838773623466495
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.008719603681564332,0.008508621109603497,178,1.5145345575094225
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.01761086201667786,0.009516188626022033,437,4.158574429571629
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.01003610988855362,0.007907107807573725,488,3.8586686100959775
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.038614520645141606,0.01790482638989372,435,7.788599479603769
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.038614520645141606,0.024453750080897892,174,4.254952514076233
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.038614520645141606,0.0386145206451416,250,9.653630161285399
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.02957602486610413,0.01153120273475377,212,2.4446149797677994
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.038614520645141606,0.02056280968725421,458,9.417766836762429
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.041216018760204316,0.027458641459183263,286,7.853171457326414
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.041216018760204316,0.02862663691787042,239,6.84176622337103
