revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.05633097038269043,0.03804031212285531,968,36.82302213492394
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.02864575872421265,0.026146205679790396,148,3.8696384406089788
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.05633097038269043,0.04523108412753172,271,12.257623798561095
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.07165433750152589,0.052176240729565594,894,46.64555921223164
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.025405107998847962,0.023649536428041757,256,6.05428132557869
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.05042638664245606,0.026114950478461484,93,2.428690394496918
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.023578171730041505,0.023578171730041505,114,2.6879115772247317
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.04974821870326996,0.02820346365420373,91,2.5665151925325396
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.03878714184761047,0.030900409235201383,190,5.871077754688263
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.05373841171264649,0.05067355269247027,201,10.185384091186524
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.05373841171264649,0.04713399508340019,182,8.578387105178834
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.05373841171264649,0.03622656395405531,320,11.592500465297698
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.04974821870326996,0.025448222016843398,268,6.820123500514031
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.04318629214763642,0.03609379734671518,178,6.424695927715302
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.04318629214763642,0.03623568934123086,437,15.834996242117883
