revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.014984404373168945,0.011364116210065596,968,11.000464491343497
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.014984404373168945,0.014710586583453256,148,2.177166814351082
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.014984404373168945,0.0075614241490944735,271,2.0491459444046023
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.007129813718795777,0.005126089291737917,894,4.582723826813698
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.014984404373168945,0.014626224654912947,256,3.7443135116577144
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.014984404373168945,0.014494080541467152,93,1.347949490356445
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.014984404373168945,0.014984404373168945,114,1.7082220985412597
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.006686720204353333,0.005879925896833231,91,0.535073256611824
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.014984404373168945,0.006451379313217966,190,1.2257620695114135
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.012368693542480469,0.01182016507049105,201,2.375853179168701
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.014984404373168945,0.007788461825611827,182,1.4175000522613526
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.014984404373168945,0.003452201757431031,320,1.10470456237793
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.014984404373168945,0.006057755534061746,268,1.6234784831285478
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.00581500358581543,0.005232659312580409,178,0.9314133576393128
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.007560059213638306,0.00602551998928428,437,2.6331522353172305
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.007560059213638306,0.006523217014895111,488,3.183329903268814
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.007560059213638306,0.007148373683951368,435,3.109542552518845
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.007542115879058838,0.006902570615965745,174,1.2010472871780395
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.005013005065917969,0.005013005065917969,250,1.2532512664794924
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.011547602844238282,0.004964675513078582,212,1.0525112087726594
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.007542115879058838,0.0029004617585886,458,1.3284114854335787
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.005294937705993653,0.0019462923675150306,286,0.5566396171092988
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.005796710777282715,0.002863848059346985,239,0.6844596861839294
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.005796710777282715,0.005796710777282715,150,0.8695066165924072
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.021436200046539306,0.006665571292241415,36,0.23996056652069092
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.01707632033824921,0.005487915176639751,196,1.0756313746213912
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.005502901959419251,0.004472495608872147,211,0.9436965734720231
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.00590708988904953,0.0034778612531406778,355,1.2346407448649406
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.003944457674026489,0.0032579622385013537,166,0.5408217315912247
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.06379982380867005,0.02676824125159056,532,14.240704345846178
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.028513710021972657,0.009838675912915698,309,3.0401508570909503
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.004327067756652832,0.004277044223795692,278,1.1890182942152023
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.0035951444864273075,0.003590508831659953,225,0.8078644871234895
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.006523124623298645,0.005687647865428812,336,1.9110496827840808
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.006523124623298645,0.003609607170657678,308,1.1117590085625648
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.009625614643096924,0.007086131332099784,346,2.451801440906525
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.021325461006164552,0.00632678195797472,1121,7.092322574889661
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.10153367698192597,0.03576935729888263,905,32.37126835548878
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.0815595282793045,0.01611302761634191,492,7.9276095872402195
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.10153367698192597,0.07717543772901919,611,47.15419245243073
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.1260432089328766,0.08297110851215221,348,28.87394576222897
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.15279100840091706,0.12427340544792073,365,45.359792988491066
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.15279100840091706,0.14770892650198938,300,44.312677950596814
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.18572061262130737,0.1548259875535965,477,73.85199606306553
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.15279100840091706,0.1277010123014879,556,71.00176283962728
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.12916785502433778,0.09891700053748631,420,41.54514022574425
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.12916785502433778,0.11667179211576015,259,30.217994157981877
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.10327148153781891,0.10162577134132385,10,1.0162577134132385
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.18572061262130737,0.162034795938005,143,23.170975819134714
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.10327148153781891,0.10237492658312632,361,36.9573484965086
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.10436068937778474,0.09231812267655518,684,63.14559591076374
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.12507751426696778,0.11121008103085607,777,86.41023296097516
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.18572061262130737,0.1427616822079994,293,41.82917288694382
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.17640890483856203,0.15464762448165542,781,120.77979472017287
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.15431098427772522,0.11463527848046878,860,98.58633949320316
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.12507751426696778,0.08120321151308825,812,65.93700774862766
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.15431098427772522,0.09256799065725813,1028,95.15989439566135
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.09778578088283539,0.07803846791546212,661,51.58342729212046
