revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.8186350315093994,0.6956405874296746,968,673.380088631925
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.7733789186477662,0.7440055170536042,148,110.11281652393342
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.7733789186477662,0.5526802221233336,271,149.7763401954234
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.5315868963241578,0.49706765483711124,894,444.37848342437746
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.713827364730835,0.7026406177392461,256,179.875998141247
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.7167249745368958,0.7055388902392439,93,65.61511679224968
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.713827364730835,0.7138273647308349,114,81.37631957931518
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.5315868963241578,0.43701783037552466,91,39.768622564172745
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.713827364730835,0.4423396057076517,190,84.04452508445382
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.7167249745368958,0.6868312518178972,201,138.05308161539733
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.7167249745368958,0.48561348784318664,182,88.38165478745996
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.713827364730835,0.3328648426061217,320,106.51674963395894
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.713827364730835,0.43531531829642717,268,116.66450530344248
