revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.3089834366559983,0.822254339059399,968,795.9422002094983
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.841785390329361,0.8019908600106431,148,118.69464728157519
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.841785390329361,0.7264467956640625,271,196.86708162496092
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.7456501454353333,0.7091227306971347,894,633.9557212432385
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.7611060685873032,0.7493225118810309,256,191.82656304154392
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.9035795567274094,0.7663657829235958,93,71.27201781189441
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.7611060685873032,0.7611060685873031,114,86.76609181895256
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.7352257207870484,0.4861185986665579,91,44.23679247865677
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.7611060685873032,0.5142429155062375,190,97.70615394618511
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.9035795567274094,0.8818972228238833,201,177.26134178760054
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.9035795567274094,0.693853109547594,182,126.28126593766213
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.7611060685873032,0.47171467487379914,320,150.94869595961572
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.7611060685873032,0.4683551962561571,268,125.51919259665011
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.4594470169067383,0.4429478589253479,178,78.84471888871192
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.4927952538967133,0.4815515323272287,437,210.43801962699894
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.4927952538967133,0.4479251319731845,488,218.58746440291404
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.45581869173049927,0.35177139604743873,435,153.02055728063584
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.3286446238517761,0.32810498006426053,174,57.090266531181335
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3265105779647827,0.32651057796478267,250,81.62764449119567
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.4748102237224579,0.3980139488667812,212,84.37895715975762
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.42624770097732545,0.3252613640641541,458,148.9697047413826
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.32811193968057634,0.2488565250651403,286,71.17296616863013
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.32811193968057634,0.3177015092066642,239,75.93066070039274
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.324951808822155,0.324951808822155,150,48.742771323323254
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.3817327939987183,0.3281063079986308,36,11.811827087950707
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.29965017454624177,0.275018921704195,196,53.903708654022225
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.34493829166889195,0.29376672641349627,211,61.98477927324771
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.34493829166889195,0.28071451492275995,355,99.65365279757978
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.34493829166889195,0.34356711548365754,166,57.03214117028715
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.45445736918449403,0.3344479515940624,532,177.92631024804118
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.39820050537586216,0.35826789620385585,309,110.70477992699146
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.3505555198431015,0.34682829852267133,278,96.41826698930262
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.34493829166889195,0.2966726255699793,225,66.75134075324534
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.39820050537586216,0.38175818674614037,336,128.27075074670316
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.39820050537586216,0.3446683066785336,308,106.15783845698834
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.39820050537586216,0.3394220688996977,346,117.4400358392954
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,1.2255736956596375,0.5239782942634731,1121,587.3796678693533
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,1.1642161759376526,0.8957717567467427,905,810.6734398558021
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.7353607902288437,0.5132558871122637,492,252.52189645923374
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.8028610039710999,0.6139344422424484,611,375.11394421013597
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.6702944275856019,0.6117381693400872,348,212.88488293035033
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,1.1032316549539567,0.5817407167229587,365,212.33536160387993
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.9175841444015503,0.8308357989878655,300,249.25073969635966
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.9232410049438478,0.53513067554098,477,255.25733223304746
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.9175841444015503,0.6059449286997319,556,336.90538035705094
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.605869291973114,0.5970896702858379,420,250.77766152005194
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.605869291973114,0.5273409730763969,259,136.5813120267868
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.605869291973114,0.5195182087230683,10,5.195182087230683
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.6480361903190613,0.4540872937449209,143,64.93448300552369
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.605869291973114,0.5026717172144523,361,181.46448991441727
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.9389070854187013,0.6410928154040847,684,438.5074857363939
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.9389070854187013,0.7821768923398609,777,607.7514453480719
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.605869291973114,0.4711766114524607,293,138.054747155571
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,1.595974531853199,0.9203758204336814,781,718.8135157587052
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.7692008857727051,0.6634849649794158,860,570.5970698822975
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.7692008857727051,0.6425939272099235,812,521.7862688944579
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.7077126003265382,0.5176234400901581,1028,532.1168964126825
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.7613554760217667,0.606947420378424,661,401.1922448701382
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.7613554760217667,0.7403441189609427,358,265.04319458801746
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.9389070854187013,0.7148631956105604,603,431.06250695316794
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.7613554760217667,0.6049355608826839,322,194.7892506042242
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.5699761838436127,0.5198194081426984,362,188.17462574765682
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.6143886300086976,0.5340088555171503,358,191.1751702751398
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.6143886300086976,0.5931993494961865,428,253.8893215843678
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.605869291973114,0.5364933011291768,435,233.3745859911919
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.5249912592887879,0.5163035200092003,353,182.25514256324772
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.5249912592887879,0.4288110867320057,291,124.78402623901366
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.5082291411876678,0.45277878060082016,350,158.47257321028707
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.5249912592887879,0.379427928552297,404,153.288883135128
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.4163015923023224,0.38849487927674636,387,150.34751828010084
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.4025599150657654,0.3730105854904591,394,146.9661706832409
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.45445736918449403,0.3989568106125856,770,307.1967441716909
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.4610139053821564,0.39626238078677406,427,169.20403659595252
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.4163015923023224,0.4104559173385438,293,120.26358378019333
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.4163015923023224,0.3802319857871046,588,223.57640764281751
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,0.380755660367012,0.3469080135278404,288,99.90950789601803
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,0.380755660367012,0.32312745589943753,815,263.3488765580416
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,0.327344437289238,0.22403804283852743,2226,498.70868335856204
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,0.380755660367012,0.27032723125950364,1422,384.40532285101415
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,0.4342431974887848,0.32210596467069036,1316,423.89144950662853
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,0.6740286957979202,0.4678728215402449,917,429.0393773524046
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,0.6740286957979202,0.39884876022782656,505,201.41862391505242
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,0.4342431974887848,0.3533846023624184,1642,580.257517079091
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,0.8404559244394303,0.5740579262508981,667,382.89663680934905
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,0.8404559244394303,0.7318957041471441,749,548.1898824062109
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,0.8404559244394303,0.6833577601118523,396,270.60967300429354
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,0.8404559244394303,0.7944354715515521,890,707.0475696808815
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,0.8404559244394303,0.6697292199321156,682,456.7553279937029
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,0.8372829313278198,0.8192229757776567,155,126.97956124553679
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,0.8372829313278198,0.8372829313278201,121,101.31123469066623
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,0.8372829313278198,0.8239011644240842,249,205.15138994159696
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,0.8372829313278198,0.6459011973908743,600,387.54071843452454
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,0.8372829313278198,0.7438051119567841,508,377.8529968740463
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,0.8404559244394303,0.8381630316069526,137,114.82833533015251
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,0.8404559244394303,0.8380488262168294,145,121.51707980144026
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,0.8404559244394303,0.7737140516023004,242,187.23880048775672
