revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.07761991066932679,0.06504818813927657,968,62.966646118819725
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.07761991066932679,0.07539944975988286,148,11.159118564462663
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.07761991066932679,0.05722618121840198,271,15.508295110186936
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.06594923191070556,0.05300888117296117,894,47.389939768627286
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.07761991066932679,0.0766641811338952,256,19.62603037027717
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.07761991066932679,0.07642269607910547,93,7.107310735356808
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.07761991066932679,0.07761991066932679,114,8.848669816303254
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.06542494125366212,0.05361816726097695,91,4.879253220748902
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.07761991066932679,0.06483539485840421,190,12.3187250230968
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.06746285367012024,0.06737170102293812,201,13.541711905610562
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.07761991066932679,0.06703995711803436,182,12.201272195482254
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.07761991066932679,0.06414219174917787,320,20.52550135973692
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.07761991066932679,0.05379965498389593,268,14.418307535684109
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.06542494125366212,0.06053004701159309,178,10.77434836806357
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.07107754216194154,0.06732291662999912,437,29.420114567309618
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.07759521217346192,0.06644230116306515,488,32.423842967575794
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.08286542158126832,0.0806443692297223,435,35.0803006149292
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.08286542158126832,0.08236257494674332,174,14.331088040733338
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.08087689170837403,0.08087689170837402,250,20.219222927093504
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.1051792579650879,0.08102831721407064,212,17.178003249382975
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.09151937565803528,0.08443411308063689,458,38.6708237909317
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.1051792579650879,0.09503930509248812,286,27.181241256451603
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.1051792579650879,0.07907566179610695,239,18.89908316926956
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.08879048912525177,0.08879048912525175,150,13.318573368787764
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.13343426105976106,0.09127069867716894,36,3.285745152378082
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.07248953059911728,0.06284147344116806,196,12.31692879446894
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.07248953059911728,0.06699419953736226,211,14.135776102383435
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.05526314985752106,0.053248740548369755,355,18.903302894671263
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.06679887194633484,0.055322308599428244,166,9.183503227505089
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.06666036338806153,0.061779898954199684,532,32.86690624363423
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.06666036338806153,0.06417798561216559,309,19.83099755415917
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.06679887194633484,0.0666698298003176,278,18.534212684488296
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.06679887194633484,0.06664506231848398,225,14.995139021658897
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.06679887194633484,0.06123384209289438,336,20.574570943212514
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.06194433465003968,0.05541784982667727,308,17.0686977466166
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.06443245906829834,0.0599019374633111,346,20.72607036230564
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.10239188731908799,0.0751332434013951,1121,84.22436585296391
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.16606129331588745,0.1175275299030641,905,106.36241456227302
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.12874373074769974,0.07636952767660464,492,37.57380761688948
