revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.05950274562835694,0.03605770863072932,968,34.90386195454598
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.03111913688182831,0.02977368440918021,148,4.406505292558671
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.045657631921768194,0.03630892507686827,271,9.8397186958313
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.045657631921768194,0.04076993841439552,894,36.4483249424696
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.028391370224952698,0.028218410024605692,256,7.223912966299057
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.09936192977428437,0.03244085008790416,93,3.016999058175087
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.028391370224952698,0.028391370224952698,114,3.2366162056446077
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.03826123509407044,0.02557093348503113,91,2.326954947137833
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.09936192977428437,0.052183479491660474,190,9.91486110341549
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.07865172562599182,0.059285709257979886,201,11.916427560853958
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.09936192977428437,0.0724436723445798,182,13.184748366713523
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.09936192977428437,0.0938252558860928,320,30.024081883549698
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.03826123509407044,0.024132589521070023,268,6.467533991646766
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.03275835180282593,0.02925032847597358,178,5.206558468723297
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.09936192977428437,0.031144607299252558,437,13.610193389773368
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.03465186553001404,0.02953497795501693,488,14.413069242048262
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.06028684668540955,0.027906499552945982,435,12.139327305531502
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.06028684668540955,0.03419240346009704,174,5.949478202056885
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.06028684668540955,0.06028684668540954,250,15.071711671352386
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.03668047399520874,0.032246538570916874,212,6.8362661770343776
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.06028684668540955,0.027167944362486294,458,12.442918518018722
