revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.03758154703378678,0.024391668150456975,968,23.61113476964235
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.020185180711746218,0.01915271042327623,148,2.8346011426448823
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.03758154703378678,0.030005663737819648,271,8.131534872949125
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.03758154703378678,0.033713158917787096,894,30.139564072501663
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.01809195327758789,0.01759708517789841,256,4.504853805541993
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.01809195327758789,0.017075395043691002,93,1.588011739063263
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.01809195327758789,0.01809195327758789,114,2.0624826736450195
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.0339196424484253,0.008695678234100343,91,0.7913067193031312
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.01809195327758789,0.006839002103303608,190,1.2994103996276856
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.010142112731933594,0.009385238647460938,201,1.8864329681396486
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.01809195327758789,0.0052025281224932,182,0.9468601182937624
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.01809195327758789,0.0029139890936017037,320,0.9324765099525452
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0339196424484253,0.005860556328474586,268,1.570629096031189
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.02608177161216736,0.01784160666974743,178,3.1758059872150426
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.02608177161216736,0.007269384055061254,437,3.1767208320617684
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.038123388409614566,0.020655365281075727,488,10.079818257164955
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.038123388409614566,0.02586784253186193,435,11.25251150135994
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.025165418839454654,0.02461804874491418,174,4.283540481615067
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0230008189201355,0.023000818920135502,250,5.750204730033875
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.042071429133415224,0.03862115023597232,212,8.187683850026131
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.038123388409614566,0.03634996603451441,458,16.6482844438076
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.042071429133415224,0.03843938652493737,286,10.993664546132088
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.04446978640556336,0.036324580490738785,239,8.681574737286569
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.04446978640556336,0.04446978640556336,150,6.670467960834504
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.04446978640556336,0.0437842005385293,36,1.5762312193870547
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.0357406357049942,0.03196914619049247,196,6.265952653336525
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.04490023303031922,0.03851489787971804,211,8.126643452620506
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.07539912567138672,0.03792449213430915,355,13.46319470767975
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.04490023303031922,0.0444417043881244,166,7.377322928428651
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.09168513746261597,0.07095533734936463,532,37.748239469861986
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.067566943359375,0.04733977586513198,309,14.627990742325782
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.048686083841323856,0.048427338642010584,278,13.462800142478942
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.04490023303031922,0.044896608635584506,225,10.101736943006514
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.048686083841323856,0.0384310796038026,336,12.912842746877672
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.04462840342521668,0.04373062442548863,308,13.469032323050499
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.04462840342521668,0.031788785904956006,346,10.998919923114778
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.060603461122512824,0.044571427808182254,1121,49.964570572972306
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.17869090781211855,0.0861172756609469,905,77.93613447315694
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.14625249009132385,0.05909680885619264,492,29.07562995724678
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.17869090781211855,0.14028325861191007,611,85.71307101187705
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.4210498382329941,0.2685170864532048,348,93.44394608571528
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.4210498382329941,0.3660798920485745,365,133.6191605977297
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.4210498382329941,0.25159994579911227,300,75.47998373973368
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.28992370133399964,0.2707868509464544,477,129.16532790145874
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.4210498382329941,0.24812837343644753,556,137.95937563066482
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.27834519069194796,0.27581556993791034,420,115.84253937392235
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.27834519069194796,0.2562195391284913,259,66.36086063427925
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.27834519069194796,0.21987290284872057,10,2.1987290284872056
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.28992370133399964,0.2600203324201224,143,37.1829075360775
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.27834519069194796,0.20846536905105092,361,75.25599822742939
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.3135445694804192,0.20995109774580126,684,143.60655085812806
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.3135445694804192,0.16760151205199414,777,130.22637486439945
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.28992370133399964,0.24962606557375744,293,73.14043721311093
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.30481403288841247,0.19604582886005945,781,153.11179233970643
