revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.006168347668647767,0.001780513372327671,968,1.7235369444131854
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0005357375144958497,0.00027148860531884275,148,0.040180313587188723
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.006168347668647767,0.0030967525460183407,271,0.8392199399709703
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.006901739025115967,0.004799240934955461,894,4.290521395850182
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0,0.0,256,0.0
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0,0.0,93,0.0
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.0,0.0,114,0.0
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.005062593841552734,0.0004846323212424477,91,0.044101541233062744
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0,0.0,190,0.0
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0,0.0,201,0.0
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0,0.0,182,0.0
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0,0.0,320,0.0
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0037751503944396976,1.4086382068804842e-05,268,0.0037751503944396976
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.005062593841552734,0.003043244612618779,178,0.5416975410461426
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.005062593841552734,0.00043581318626141933,437,0.19045036239624025
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.007007138061523438,0.003721314822650346,488,1.8160016334533688
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.008021575927734375,0.007428493469062893,435,3.2313946590423583
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.008021575927734375,0.007987722096497984,174,1.3898636447906494
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.007887699413299561,0.00788769941329956,250,1.9719248533248899
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.007779176950454712,0.006490245790076707,212,1.3759321074962618
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.008021575927734375,0.0060631085883061445,458,2.776903733444214
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.004812402534484864,0.004395022544619087,286,1.2569764477610588
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.004812402534484864,0.003840191717277512,239,0.9178058204293253
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.004303225326538086,0.004303225326538086,150,0.645483798980713
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.006426652717590332,0.004421193514929877,36,0.15916296653747558
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.009383045196533204,0.005772889225762718,196,1.1314862882494927
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.01655242500305176,0.0060853815032972545,211,1.2840154971957207
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.01655242500305176,0.008650694250993326,355,3.0709964591026306
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.01655242500305176,0.016378759879951018,166,2.7188741400718692
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.012854024696350098,0.003964322767356285,532,2.1090197122335432
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.014705835151672364,0.010960624810947185,309,3.38683306658268
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.012854024696350098,0.012444449647382009,278,3.4595570019721986
