revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.0798020637512207,0.034841538916909984,968,33.726609671568866
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.03187691414356232,0.02569413317876893,148,3.8027317104578016
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.0355924460887909,0.02847435738653275,271,7.716550851750375
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.0355924460887909,0.031103570830688654,894,27.806592322635655
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.01934196095466614,0.018923851282522088,256,4.844505928325654
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.06714369430541993,0.02349067954555635,93,2.1846331977367406
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.01934196095466614,0.01934196095466614,114,2.20498354883194
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.029963182497024538,0.011043260546568985,91,1.0049367097377777
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.021050442028045655,0.01637223953046297,190,3.1107255107879643
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.06714369430541993,0.06477844798636082,201,13.020468045258525
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.06714369430541993,0.04364655458704456,182,7.943672934842111
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.035449393630027776,0.02282590065844357,320,7.304288210701943
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.029963182497024538,0.00899749544627631,268,2.411328779602051
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.022099899721145632,0.01673040650480249,178,2.978012357854843
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.022099899721145632,0.014639175080925703,437,6.397319510364532
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.028405491423606873,0.017263507776719623,488,8.424591795039177
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.0329024472951889,0.02635469850945747,435,11.464293851613998
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.0329024472951889,0.028670428025585483,174,4.988654476451874
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0329024472951889,0.032902447295188895,250,8.225611823797223
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.03271251540184021,0.028829297591380355,212,6.111811089372635
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.0329024472951889,0.029877950523045385,458,13.684101339554786
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.03271251540184021,0.031178749251699115,286,8.917122285985947
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.03271251540184021,0.023073800259753748,239,5.514638262081146
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.02515104742050171,0.025151047420501706,150,3.772657113075256
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.026869967436790466,0.0252465429769622,36,0.9088755471706391
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.029546698904037477,0.01733316138994937,196,3.3972996324300766
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.030997163677215576,0.026429211529171298,211,5.5765636326551435
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.022209900665283205,0.010105576619497488,355,3.5874796999216083
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.030997163677215576,0.022077272767043975,166,3.6648272793293
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.023717035007476808,0.01701403615376107,532,9.051467233800889
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.023717035007476808,0.02088048869599031,309,6.452071007061005
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.030997163677215576,0.02421459775828629,278,6.731658176803588
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.030997163677215576,0.030880000170389815,225,6.9480000383377085
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.030997163677215576,0.02238464071140403,336,7.521239279031755
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.022209900665283205,0.021595899472685604,308,6.651537037587166
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.022209900665283205,0.01943050932208927,346,6.722956225442887
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.040219862842559816,0.03613694237324939,1121,40.50951240041256
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.03966329650878907,0.033825409408550895,905,30.61199551473856
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.037362246036529545,0.02799513381901311,492,13.773605838954449
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.03322693157196045,0.024324771551668352,611,14.862435418069364
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.0363980486869812,0.03384163061072087,348,11.776887452530861
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.06662970099449159,0.04012254115222252,365,14.644727520561219
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.06662970099449159,0.060663599976539626,300,18.199079992961888
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.07711976654529572,0.06714580159767118,477,32.02854736208916
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.06662970099449159,0.05399937188736827,556,30.023650769376758
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.06117645835876465,0.05268076696867034,420,22.125922126841544
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.06117645835876465,0.056067360268320356,259,14.521446309494973
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.07078274078369141,0.06535299870133401,10,0.6535299870133401
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.10143677668571473,0.07347625643723495,143,10.507104670524598
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.07078274078369141,0.06782470954768877,361,24.484720146715645
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.07078274078369141,0.057656965926184994,684,39.43736469351054
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.06439708919525147,0.06009486141662033,777,46.693707320714
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.0736858163356781,0.07025907440685981,293,20.585908801209925
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.07486786274909973,0.06329149463216413,781,49.43065730772018
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.08764096603393555,0.06772466865212419,860,58.2432150408268
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.08764096603393555,0.05888715872697055,812,47.81637288630009
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.08764096603393555,0.08307835660063108,1028,85.40455058544875
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.06463534392118454,0.05161479186670864,661,34.11737742389441
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.06463534392118454,0.04359343888316741,358,15.606451120173933
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.06257527458667755,0.051951967678932016,603,31.327036510396006
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.07015921502113343,0.057974565884637536,322,18.667810214853287
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.06463534392118454,0.05778401903246649,362,20.91781488975287
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.06463534392118454,0.06046386662505193,358,21.646064251768593
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.07752705464363098,0.06053412259577591,428,25.90860447099209
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.054775839948654176,0.051695955838006125,435,22.487740789532666
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.054775839948654176,0.04850591545537242,353,17.122588155746463
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.054775839948654176,0.04174082229506109,291,12.146579287862778
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.06594831517934799,0.0498982705124787,350,17.464394679367544
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.045273700571060185,0.03670963218306551,404,14.830691401958468
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.03254712240695953,0.027272833875999894,387,10.554586710011959
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.03648669004440308,0.03270711058614218,394,12.88660157094002
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.025891801762580872,0.01828637589741063,770,14.080509441006186
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.03522916932106018,0.016080039630394075,427,6.866176922178269
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.018325451636314393,0.01744236048984853,293,5.110611623525619
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.024305139350891115,0.014274338329223549,588,8.393310937583447
