revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.324519133156538,0.27804967239579753,968,269.152082879132
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.26037573170661926,0.2414361154185759,148,35.73254508194923
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.324519133156538,0.2820205827935816,271,76.42757793706062
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.3583375965833664,0.3044488632158446,894,272.17728371496503
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.22197760553359985,0.21972463847305623,256,56.249507449102396
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.27037467031478885,0.22431239797684455,93,20.861053011846543
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.22197760553359985,0.22197760553359985,114,25.305447030830383
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.3047390029102564,0.1805145673650307,91,16.42682563021779
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.22197760553359985,0.1652127406215354,190,31.39042071809173
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.27037467031478885,0.26177095282753904,201,52.61596151833535
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.27037467031478885,0.19788236326883124,182,36.01459011492729
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.22197760553359985,0.14273375575810668,320,45.674801842594135
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.297023969078064,0.16630334287899642,268,44.569295891571045
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.3047390029102564,0.24872185603954486,178,44.272490375038984
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.3047390029102564,0.17323471199156082,437,75.70356914031208
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.3893531721234322,0.25999966204033886,488,126.87983507568538
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.3893531721234322,0.33494587736814874,435,145.7014566551447
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.34335096759796147,0.3197012755580332,174,55.62802194709778
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.2498271854400635,0.2498271854400635,250,62.45679636001587
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.39995585610866546,0.3456894491201864,212,73.28616321347951
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.3893531721234322,0.28180952502991435,458,129.06876246370078
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.21722874298095704,0.16917781447964117,286,48.38485494117737
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.21722874298095704,0.15428119591242598,239,36.87320582306981
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.06984713270068169,0.06984713270068167,150,10.477069905102251
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.13305179710388185,0.07335850294530391,36,2.6409061060309407
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.24705524829030037,0.15138067550640932,196,29.67061239925623
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.16892449417114258,0.1604815936319636,211,33.86161625634432
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.17896088287830353,0.13135783624470232,355,46.632031866869326
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.16883177740573885,0.13742023745976303,166,22.811759418320662
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.309861048078537,0.19568465104954583,532,104.10423435835838
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.17426655559539797,0.15067722321818178,309,46.55926197441817
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.1690137908935547,0.16900135112280473,278,46.98237561213971
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.16883177740573885,0.16841310077762606,225,37.89294767496586
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.1690137908935547,0.14290331373214724,336,48.01551341400147
